GCGC,GCGCerrors,GCGG,GCGGerrors
-0.04302119,0.010266695,-0.102880487,0.016988199
-0.076436309,0.007484323,-0.343496461,0.010812268
-0.180710912,0.008079925,-0.247163889,0.01000074
0.149312776,0.009198431,0.154339593,0.011326893
0.021286512,0.008007791,0.013823116,0.012754824
-0.107751046,0.006596712,-0.343871354,0.004825657
-0.10312605,0.009362303,-0.201272474,0.013252103
0.03873495,0.010497524,-0.007880532,0.010179977
-0.015396248,0.004513652,0.002770745,0.013212327
-0.113101271,0.011560838,-0.269192595,0.020528312
-0.060850068,0.008273607,-0.209954859,0.006680849
0.038491953,0.009433898,-0.062824534,0.009181962
0.05197075,0.012242624,0.012760557,0.010202639
-0.083379473,0.006320147,-0.25782301,0.012139435
-0.087187592,0.00883031,-0.178148427,0.016125208
-0.03225932,0.005450157,-0.115990362,0.008996012
0.053044103,0.010597617,-0.028411228,0.013824191
-0.091670373,0.006199992,-0.275341529,0.009250493
-0.08238274,0.009978996,-0.111512926,0.008564198
-0.029846625,0.00704486,-0.12393556,0.015725504
0.059539935,0.008853063,0.054381896,0.008756274
-0.137650359,0.006733125,-0.252076356,0.010815912
-0.080197637,0.006689761,-0.248837221,0.010311711
0.007452426,0.011082199,-0.092669563,0.013255503
0.113961852,0.008802679,0.048296586,0.014530373
-0.126158609,0.008593955,-0.345701591,0.009359664
-0.142481339,0.007706904,-0.164655744,0.012389444
0.003822461,0.006934857,-0.077140495,0.015147079
0.082757653,0.00883321,-0.031337501,0.014028052
-0.125943585,0.008385414,-0.325761512,0.012843194
-0.072323029,0.007517129,-0.192339961,0.011060741
-0.035346673,0.008937892,0.01023773,0.009440986
0.104727254,0.008695755,0.123459246,0.012854455
-0.176384407,0.008925006,-0.399705204,0.009470914
-0.08514629,0.008751558,-0.06048742,0.011057962
0.005947809,0.00987015,-0.202467866,0.012517256
0.052587997,0.011529521,0.114380836,0.012580205
-0.090139234,0.006639256,-0.412228945,0.011952885
-0.024975107,0.009366591,-0.069078963,0.01029288
-0.08832929,0.00674581,-0.172274171,0.009103847
-0.067025026,0.019485879,-0.036410051,0.014871883
-0.12844065,0.016606324,-0.311061274,0.022930464
0.017125904,0.014567106,-0.026581115,0.022383498
0.040062692,0.011929293,-0.214220142,0.005624458
-0.03750486,0.012002421,-0.139132083,0.021938895
0.044816277,0.018919921,-0.039620586,0.023116249
-0.032592042,0.018459715,0.005161128,0.022366708
-0.038713457,0.015448827,-0.200903395,0.016745075
0.051401811,0.012594897,-0.121068809,0.022487131
-0.064928954,0.005641773,-0.098256464,0.016711066
-0.073282708,0.011610018,-0.126439809,0.016931994
-0.05042249,0.016141428,-0.15158436,0.0155972
-0.007094143,0.006551041,-0.139913586,0.016889668
-0.1909651,0.018410623,-0.092083565,0.020020469
0.035372147,0.015144057,-0.285805842,0.020057179
-0.121612504,0.017330455,-0.157022029,0.018612745
0.017256288,0.019543258,-0.16578307,0.019989749
0.068816777,0.019574862,-0.109826124,0.020221568
-0.126430043,0.020544582,-0.12841459,0.027388702
-0.086772624,0.011489783,0.054051035,0.016605216
0.012702521,0.018181087,-0.075661912,0.01389102
0.094535248,0.005270305,-0.097246118,0.015906622
-0.078461424,0.013874278,-0.120368738,0.016732423
0.118115359,0.014769819,-0.132387648,0.017078828
-0.154689603,0.016824498,-0.211303745,0.02449578
-0.090449569,0.023054733,-0.229749432,0.0261253
-0.086573847,0.013713646,-0.174272193,0.023784079
-0.057715058,0.012238765,-0.249895582,0.021442042
-0.058784088,0.008669306,-0.170786075,0.014360264
-0.075205915,0.009440462,-0.049111746,0.014807264
-0.062396023,0.013751195,-0.108524083,0.019847274
0.033069626,0.01560118,-0.144279415,0.014281837
-0.088455278,0.017715259,-0.158162628,0.019604819
-0.027329874,0.01477005,-0.178155376,0.023150737
-0.079177856,0.01797189,-0.215753844,0.026215058
0.176634582,0.013921161,-0.070252029,0.014057205
-0.037176221,0.012423278,-0.233361956,0.016249851
-0.15434972,0.007757632,-0.297719597,0.013945022
-0.108537045,0.012430091,-0.154678792,0.021839941
-0.267327648,0.012792576,-0.183251149,0.01011577
-0.009298957,0.013611443,-0.163757155,0.028409414
-0.134952004,0.012997143,-0.145936634,0.022328783
0.042105086,0.015708412,-0.085878012,0.01494841
0.045255195,0.010973015,0.203962702,0.028830543
-0.013952453,0.020535459,-0.155790629,0.015162221
0.012577743,0.020168601,-0.138845061,0.014609609
-0.002311096,0.020634755,-0.03052536,0.0218642
-0.07162916,0.017978791,-0.207842868,0.022031958
-0.05511127,0.016400831,-0.143217863,0.018692875
-0.144029955,0.01383167,-0.072075516,0.018120436
0.070835541,0.01440059,-0.159374399,0.016324488
-0.152034224,0.025525183,-0.258697407,0.023276602
-0.0316691,0.017120455,-0.005185452,0.022550477
0.110269132,0.013242897,-0.127089584,0.012925956
0.037847543,0.019046095,-0.265170965,0.020838684
-0.189609312,0.02318796,-0.097177779,0.019415668
-0.165362118,0.015460914,-0.184667999,0.016834214
0.053730447,0.017240828,-0.165190961,0.028332781
-0.143785642,0.011711093,-0.21528892,0.012855238
0.084450005,0.01782839,-0.095198479,0.016373774
0.022170273,0.017331129,-0.079634037,0.025296224
-0.013903986,0.016852849,-0.050505022,0.016120001
-0.106235638,0.013557286,-0.121711603,0.009809616
0.08345834,0.02133117,-0.122584103,0.018248927
-0.015617287,0.015448641,-0.145046079,0.0184297
0.025576178,0.012263532,-0.248570478,0.019192304
-0.151265617,0.014009934,-0.100349005,0.018195386
-0.052028559,0.019703495,-0.00960805,0.018666735
-0.007455682,0.020107178,-0.116863561,0.020093318
-0.160494007,0.014417247,-0.060828972,0.027575465
0.030016238,0.019056809,-0.273269033,0.017077606
-0.093050252,0.017961476,-0.220156724,0.013474927
-0.062532308,0.013657764,-0.23020975,0.025598981
0.010563936,0.009179306,-0.12293004,0.018601874
-0.192849979,0.011502777,-0.009655489,0.026026611
0.127171896,0.016925593,-0.167328669,0.018595143
-0.016903856,0.015621173,-0.187178262,0.015811911
-0.004004491,0.019011651,-0.129980808,0.014552999
-0.045124222,0.015255703,-0.176040774,0.006105305
0.043922996,0.010166794,0.004081301,0.018101132
-0.010023427,0.012123161,-0.149781664,0.015831545
-0.099671108,0.011842232,-0.047351222,0.02146976
-0.027223394,0.012137093,-0.127873726,0.019690199
0.043270268,0.015537829,-0.128334791,0.013379578
-0.020996232,0.016258731,-0.123124382,0.022985482
-0.051487908,0.011841524,-0.190794392,0.021503472
0.145320163,0.011400352,-0.173715627,0.018523417
0.022434914,0.017380112,-0.074041483,0.009775549
0.010456273,0.020920403,-0.059892984,0.019043601
-0.021430469,0.014701826,-0.207517254,0.013983158
-0.124629736,0.015071507,-0.162833544,0.018760119
-0.046139036,0.021081325,-0.104813585,0.019679776
-0.118205313,0.015313632,-0.20734372,0.004359678
-0.076702956,0.008514716,-0.138466673,0.021047983
-0.089856232,0.016126723,-0.076117697,0.015392152
-0.092770558,0.008819954,-0.19179188,0.015944746
-0.126764679,0.016071463,0.049464286,0.023214304
-0.076388088,0.012922088,-0.266953549,0.019505123
-0.073522241,0.017249211,-0.31611918,0.015108511
-0.001273859,0.018676141,-0.147189265,0.022091094
-0.00687601,0.015825357,-0.128780013,0.018260118
-0.030897682,0.007033025,-0.137221003,0.020399219
-0.076478276,0.014318812,-0.145141616,0.012900948
-0.122348112,0.013356267,-0.227990859,0.014456304
-0.103571265,0.019301645,-0.22191508,0.01427605
-0.137558226,0.010117005,-0.179988094,0.014864567
0.118623612,0.017098941,0.007815003,0.026895367
-0.139031232,0.012591378,-0.207790762,0.016368744
-0.041512358,0.010395447,-0.012917092,0.014027146
0.095630591,0.015252999,-0.089820825,0.016073518
-0.030060071,0.008872726,-0.107343474,0.018719412
-0.002490509,0.010290336,-0.08263433,0.015431678
0.053530247,0.015258097,-0.145590268,0.025208842
-0.026744576,0.01073958,-0.006601191,0.016478614
-0.032584252,0.009191036,-0.298708183,0.013672792
-0.05186183,0.012158708,-0.095224683,0.019151802
-0.147528032,0.008537723,-0.039416912,0.017794031
0.047319323,0.014383967,-0.123199956,0.019461653
-0.142483541,0.019554479,-0.053412408,0.01771902
-0.024805008,0.009301826,-0.114516117,0.014663411
-0.043737098,0.016855146,-0.112334758,0.017799961
-0.0798249,0.01833679,-0.15483136,0.01591228
-0.001949172,0.012049951,-0.120270669,0.018156577
-0.010059442,0.014434092,-0.159130101,0.012418438
0.062878178,0.017314779,-0.189413963,0.01401092
-0.07546834,0.017547429,-0.183935332,0.020759952
-0.013049901,0.013677904,-0.168182921,0.014635376
-0.051073636,0.015805384,-0.090196199,0.023586046
-0.007598736,0.009322495,-0.000135578,0.012284473
0.012992948,0.020261767,-0.170216443,0.012420447
-0.062513545,0.01807766,-0.022929538,0.021714213
-0.041755813,0.017958694,-0.197672166,0.01944507
-0.072692123,0.017114994,-0.126540385,0.014597691
0.021456596,0.013063744,-0.140751016,0.015055202
-0.113952786,0.007337627,-0.222093738,0.018177553
-0.012039281,0.014737181,-0.080091301,0.013738304
-0.1486557,0.011674517,-0.353791093,0.016295719
-0.0832179,0.015338962,-0.177750638,0.024525032
-0.024932297,0.011083301,-0.137000821,0.01366036
-0.027789607,0.017279785,-0.174507542,0.032358774
0.015095756,0.012847792,-0.14385257,0.009456529
0.043855897,0.01616626,-0.112856135,0.020871885
-0.057537698,0.02021511,-0.111397245,0.015210861
-0.063307935,0.010398699,-0.01225084,0.015136148
-0.027992969,0.019070638,-0.185349864,0.014833119
-0.12803954,0.014976099,-0.037731109,0.014352311
-0.123947624,0.013198215,-0.171079992,0.023514457
0.097124176,0.014654373,-0.014023903,0.017452792
0.039188111,0.013658372,-0.199658253,0.0113893
-0.020017861,0.008365177,-0.186264023,0.018775744
-0.019902755,0.011790203,-0.074432794,0.015494215
-0.194827768,0.01298631,-0.051689253,0.020740255
-0.017730868,0.01013676,-0.217478184,0.020254357
0.066121877,0.018450308,0.021941061,0.022270528
-0.104374262,0.011626667,-0.234352615,0.015402311
0.012357837,0.012563611,-0.215648946,0.011948248
-0.21257726,0.019070644,-0.019431209,0.013029477
-0.065859291,0.013952543,-0.190402716,0.010260045
0.041018338,0.009858267,-0.222599312,0.018890038
0.019649755,0.015120695,-0.204271947,0.012902802
-0.117791989,0.007599218,-0.136506836,0.011576846
-0.081606339,0.017082451,-0.133631446,0.024695023
0.039907161,0.009901457,-0.24696788,0.013365068
-0.03989323,0.023717611,-0.107246409,0.021231023
-0.023740463,0.013601765,-0.057041473,0.016145748
-0.087110795,0.010285747,-0.218788761,0.019896253
-0.00612754,0.010825263,-0.084499173,0.016247534
-0.11127086,0.017968545,-0.304937341,0.01255354
-0.102610379,0.013949682,-0.090992958,0.016431773
-0.143771365,0.013317677,-0.108525153,0.035038748
0.080848125,0.01306858,-0.035788761,0.013727888
-0.035271654,0.02184672,-0.049637826,0.017629917
0.070393118,0.013999277,-1.34E-01,0.013299888
-0.065306106,0.014807303,-0.108149181,0.01502169
-0.02339397,0.012647365,-0.157423934,0.015634556
-0.049750857,0.012499643,-0.239083069,0.022077605
0.090368887,0.012972297,-0.163830228,0.013188589
-0.009639438,0.023122833,-0.22473019,0.012702739
-0.083627827,0.01420934,-0.072408319,0.018099747
-0.110844972,0.016317828,-0.1358843,0.008226129
-0.122779894,0.025629184,-0.184329277,0.018441486
0.092078411,0.009155327,-0.073472739,0.014097849
-0.038779196,0.018072028,-0.192884749,0.012925412
0.008935482,0.013363022,-0.091516873,0.023973913
0.016582721,0.014589996,-0.092413886,0.011292489
-0.059608127,0.014513674,-0.248117489,0.013223252
-0.136977395,0.011953389,-0.142924116,0.018547386
0.001912374,0.014026507,-0.044229374,0.017926559
0.051316366,0.018275602,-0.033099482,0.015710107
-0.106043725,0.014967635,-0.17451728,0.019865587
-0.093762374,0.010550502,-0.112289395,0.027494085
0.046078026,0.01286612,-0.040634952,0.017146241
0.103556403,0.010718608,-0.223066148,0.013426332
-0.096687059,0.010094764,0.052947891,0.021691593
-0.002560006,0.013911565,-0.180289426,0.018218825
-0.067324144,0.0091627,-1.35E-01,0.013383685
-0.092424391,0.014919756,-0.066695742,0.014811359
0.032821822,0.016433886,-0.204502353,0.022202697
-0.109684362,0.012455379,-0.148536683,0.014161337
-0.037005438,0.026609869,-0.146574409,0.016332437
-0.168378683,0.015366222,-0.125549299,0.029512086
-0.01382041,0.015389816,-0.242253165,0.013922417
-0.039726439,0.013947833,-0.183436067,0.011589876
-0.008256303,0.011603284,0.037852802,0.026455058
-0.135799279,0.012176364,-0.162651973,0.012797156
-0.039097225,0.020593982,0.0698383,0.01942055
0.068026868,0.016307943,-0.212816954,0.02018603
0.011499798,0.014186118,-0.149196151,0.018185018
-0.187871796,0.022543996,-0.012630361,0.014942711
0.152776219,0.018678504,-0.060847234,0.01766363
-0.12384769,0.015255194,-0.284123673,0.014503121
-0.021081102,0.019683299,-0.209968121,0.019319152
0.08442827,0.015340994,-0.070153356,0.015500748
-0.023078835,0.016647006,-0.175581301,0.014756778
0.096339941,0.019821477,-0.16651502,0.019088134
-0.151283025,0.010376934,-0.207026863,0.012834698
0.011216427,0.009487552,-0.186743525,0.0220871
-0.064097196,0.022011654,0.01737288,0.026939536
-0.099868618,0.010441133,-0.143670688,0.013051634
-0.02601289,0.016908973,-0.260869121,0.011080248
-0.158177428,0.015424882,-0.125389511,0.016999625
0.008938681,0.007132746,-0.085657351,0.012335006
-0.068614603,0.019660279,-0.252554581,0.019785374
-0.091349077,0.016813285,-0.064633325,0.014386081
-0.104195109,0.012559634,-0.271269252,0.015501935
-0.012823646,0.019326495,-0.246103076,0.017232281
-0.034732913,0.013573266,-0.121791345,0.011566451
-0.100662558,0.010827981,-0.115512449,0.019230146
-0.003203307,0.020169585,-0.195070038,0.018217699
-0.165592278,0.015573485,-0.225209516,0.018660422
-0.096913435,0.018886853,-0.057673746,0.024483194
0.045233505,0.013585732,-0.034498919,0.016827145
-0.031500416,0.011853943,-0.080351206,0.015762526
-0.078875441,0.01165655,-0.225957463,0.017489064
-0.03841025,0.010998108,-0.058126482,0.012655147
-0.036649723,0.019603696,-0.185631164,0.011725566
0.095798004,0.01940869,-0.093037204,0.014638307
-0.11612557,0.012803501,-0.117910653,0.013668838
-0.106605136,0.013148906,-0.202928243,0.016350552
0.078141653,0.019222045,-0.070147587,0.025789513
0.082440344,0.024262819,-0.13102855,0.013946457
-0.057707016,0.013262745,-0.085538083,0.014815891
-0.049323734,0.021322899,-0.05602262,0.015153103
-0.051181615,0.013706943,-0.058200941,0.010548052
-0.100315408,0.010481564,-0.209703037,0.018934329
0.04696128,0.007093537,-0.127052175,0.018954394
-0.134775093,0.01274307,-0.19141834,0.012762721
-0.005224004,0.014995489,-0.05775176,0.017929777
-0.040431011,0.024265429,-0.068267041,0.01967431
-0.033708584,0.020151125,-0.179947527,0.020844023
-0.022354622,0.010005626,-0.079396747,0.012741429
-0.037181487,0.021639792,-0.27609857,0.026626794
0.043787996,0.011247367,-0.086248403,0.015910602
-0.17382819,0.011789667,-0.337880594,0.026115553
0.088317103,0.015500701,0.085327376,0.015407156
-0.00560792,0.01860088,-0.157439186,0.023681179
-0.029973283,0.017539355,-0.036617055,0.019946468
-0.033311662,0.023468825,-0.241033733,0.014690589
0.029734849,0.013313611,-0.365486255,0.013858548
-0.072520062,0.014698224,0.005142733,0.02070155
-0.030483962,0.019927994,0.015210984,0.022219848
0.033232684,0.015212749,-0.074225827,0.014304052
0.041262248,0.009210826,-0.105798178,0.022408356
-0.058452471,0.014813762,-0.174727481,0.020148859
0.0170348,0.007937976,-0.236070247,0.012866678
-0.057399952,0.012862614,-0.094910109,0.012713687
-0.061319957,0.011884999,-0.147167497,0.017262082
-0.108779234,0.01092197,-0.164079211,0.015643468
-0.024683925,0.016907269,-0.131750361,0.008459042
-0.061025053,0.019355103,-0.123149904,0.015101348
-0.015795378,0.01789301,-0.157479101,0.013141176
-0.138745063,0.011921687,-0.106716967,0.020209909
0.049117211,0.015454113,-0.182468854,0.023321559
0.080964362,0.0144934,-0.066049135,0.01251394
-0.22884485,0.017762461,-0.15150955,0.012487511
-0.012751557,0.012027567,-0.141594635,0.009986506
-0.067900443,0.018725955,-0.220034129,0.026483931
-0.092824145,0.00921292,-0.173012999,0.015728267
-0.007220834,0.00845042,-0.174589455,0.012117961
0.05905741,0.013038506,-0.164708761,0.019317963
-0.138963814,0.0124382,-0.068551652,0.022217828
-0.023340784,0.015693261,-0.200101344,0.01894923
-0.182192648,0.01417274,-0.099388742,0.018087002
0.099464297,0.02111064,-0.196102051,0.016832482
0.096629733,0.016123597,-0.101710911,0.015694558
-0.014279789,0.014752849,0.028867468,0.01641369
-0.116520883,0.013111823,-0.192928241,0.01432535
-0.114108023,0.018312511,-0.180080267,0.027298801
-0.206132854,0.006527621,-0.242249174,0.014378176
-0.081452167,0.014723246,-0.117824162,0.023913884
0.049303141,0.013530529,-0.010524147,0.016093679
0.009188198,0.014160596,-0.090313588,0.009974071
-0.050066299,0.011910233,-0.245944473,0.013060801
-0.128543875,0.017581132,-0.24651653,0.021843597
0.064942697,0.018238614,-0.106341068,0.013498191
-0.076834154,0.011407135,-0.031983204,0.022714817
-3.83E-02,0.017307973,-0.108060961,0.024167247
-0.10439339,0.013861963,-0.149546012,0.014999422
-0.02009223,0.008383464,-0.066498341,0.022158926
-3.76E-02,0.004633281,-0.14052467,0.02291633
-0.073951426,0.014173647,-0.29735052,0.012297074
0.087820647,0.020944969,-0.20968575,0.019907556
-0.148022935,0.008478574,-0.100882642,0.006532343
0.02605331,0.015085884,-0.076827141,0.023203276
0.116646724,0.015703845,0.006203698,0.013180006
-0.135734778,0.019705073,-0.091799445,0.011533325
-0.093332895,0.011598526,-0.190502437,0.020325449
-0.041969758,0.014522388,-0.191228908,0.006558291
-0.058459586,0.015471131,-0.084428815,0.018815818
-0.086842331,0.012168357,-0.016703883,0.016756931
-0.064891885,0.012212093,-0.160306844,0.024131136
-0.109918502,0.016824876,-0.210170756,0.014128857
-0.157196635,0.01129285,-0.20307032,0.013229527
0.058431636,0.01636101,-0.136164344,0.019545186
0.001699283,0.017206632,-0.153496209,0.031663887
0.078189948,0.015488716,-0.090241528,0.017965207
0.063128992,0.014099549,-0.087441721,0.015932019
-0.078715497,0.00830565,-0.247184607,0.02339141
0.043490789,0.023716638,-0.042016674,0.014076084
-0.03521983,0.013948737,-0.064773247,0.016691595
0.117798613,0.015545622,-0.006171741,0.020054603
-0.029127231,0.007695241,-0.176403371,0.020442768
-0.048900502,0.014284041,-0.199885682,0.008825039
-0.110113082,0.017331196,-0.072670591,0.00754271
0.079390001,0.016520803,-0.192473553,0.012079781
-0.114833811,0.015952067,-0.138334585,0.020079804
-0.134966778,0.012887952,-0.012819995,0.018607212
0.000876342,0.018701328,-0.173078343,0.016769113
-0.099777552,0.017140022,-0.272150831,0.027386531
-0.101699552,0.023032695,-0.150514898,0.019757441
0.043178999,0.012575734,-0.188717056,0.016596523
-0.08484165,0.012111893,-0.106639604,0.016237088
-0.038253651,0.013030871,-0.201842217,0.011010703
-0.028126237,0.014844998,-0.075646853,0.00966188
-0.021239087,0.017888243,-0.009591509,0.017623021
-0.030434205,0.007098142,-0.130913817,0.009950827
-0.038436027,0.015932024,-0.091469998,0.015400668
0.096119824,0.017814435,-0.1821912,0.0246504
-0.23179602,0.014420784,-0.135976727,0.016299324
-0.032798068,0.01150965,-0.125558509,0.015849055
-0.229793383,0.016221857,-0.21737022,0.014483371
0.009010961,0.017036114,-0.182970592,0.015824359
0.046492077,0.015408006,0.024372851,0.016251505
-0.100687322,0.012761895,-0.134491277,0.025442294
0.029989507,0.013115515,-0.174772995,0.011060367
-0.006889951,0.013446681,0.008092045,0.013720026
-0.076454167,0.013277457,-0.233787083,0.019224981
0.087446837,0.0113898,-0.146567513,0.014293885
-0.10448308,0.016963351,-0.134485892,0.01416252
-0.059315651,0.015988544,-0.19423029,0.018120722
-0.111972885,0.012455166,-0.168806406,0.019487176
0.0896239,0.012286455,-0.084067614,0.016444165
-0.097723883,0.017414739,-0.227701248,0.026158746
-0.07743335,0.013416234,-0.041721887,0.019827979
-0.028520962,0.014200305,-0.106554046,0.014348221
-0.113751977,0.018188312,-0.239775999,0.010835697
0.018765551,0.016583381,-0.03643861,0.023200723
-0.138226252,0.017346231,-0.253690599,0.016665804
-0.017501307,0.01795445,-0.142187249,0.016006974
0.010259518,0.010831477,-0.148405351,0.018008834
-0.023028925,0.011416426,-0.027780039,0.016911051
-0.042692158,0.018391128,-0.1637489,0.021472648
-0.081434191,0.014964217,-0.104087774,0.020734166
-0.114750279,0.015229385,-0.170934076,0.017307715
0.024988998,0.010691238,-0.015786523,0.01067833
-0.159419061,0.012939636,-0.258281173,0.021881468
0.009284047,0.012188575,-0.266020987,0.015231255
0.156451241,0.017344888,-0.050858777,0.016527427
0.016858066,0.012942077,-0.118478124,0.016223646
0.074433397,0.014724643,-0.211185298,0.01429072
0.050155415,0.013368201,-0.123745798,0.014453792
-0.080323505,0.016834776,-0.164844293,0.013543556
0.117569449,0.01554024,-0.075398724,0.017441448
-0.004334358,0.014398708,-0.025992257,0.020727683
-0.024107118,0.013492008,-0.22827798,0.025568924
-0.155327665,0.018462165,-0.22148383,0.014335245
-0.134685216,0.016782112,-0.102265872,0.018652358
-0.038649334,0.014814725,-0.101402831,0.012702893
-0.099569205,0.019042478,-0.224660018,0.014415781
0.036055348,0.014107588,-0.064977937,0.008945586
-0.198858406,0.022884117,-0.229762278,0.014428782
-0.046826142,0.009776299,-0.074599977,0.022482838
0.023042123,0.008258816,-0.117497208,0.019347873
-0.03937718,0.022672261,-0.006538159,0.019570091
0.061001007,0.015225747,-0.035240511,0.014638803
-0.106361711,0.013234749,-0.045332492,0.015945206
0.017785274,0.016281414,-0.174681848,0.01472891
0.0260722,0.009373393,-0.188566259,0.017089923
-0.044413311,0.01569651,-0.179481547,0.013027683
0.052717753,0.010205978,-0.127435847,0.011073637
0.074457663,0.009710045,-0.161309145,0.022170004
-0.018769464,0.016741259,-0.143275217,0.016317766
0.006181101,0.015033416,-0.099670604,0.02359485
-0.054291046,0.009228729,-0.253774056,0.016840803
-0.165203584,0.013013476,-0.131684399,0.013005619
-0.045748539,0.02068915,-0.081033194,0.015208537
-0.069873885,0.010994775,-0.104604835,0.005581061
-0.185594491,0.018914749,-0.193585318,0.014028351
-0.09370473,0.015589658,-0.121481362,0.015070606
0.012186474,0.014410961,-0.183177878,0.015595076
-0.026945279,0.013573899,-0.186113484,0.014636782
0.060236775,0.015439877,-0.135794821,0.021713298
-0.024055992,0.016518467,-0.155740167,0.013802882
-0.023303887,0.0101252,-0.044032635,0.017251492
-0.113067063,0.016032899,-0.116172244,0.015248164
0.000219117,0.015481508,-0.158554177,0.015840151
-0.05365758,0.009556588,-0.096385796,0.015343558
-0.081877934,0.016603628,-0.229875816,0.014828138
-0.073719061,0.015927127,-0.159029642,0.013318025
-0.069678754,0.014633447,-0.074280409,0.017257662
0.034371692,0.012404964,-0.025690407,0.017176189
-0.021057003,0.011310973,-0.099911916,0.017260449
-0.082100574,0.013573816,-0.229311901,0.012471636
-0.108641746,0.017281553,0.013930001,0.01922561
-0.006972881,0.016264433,-0.188163537,0.019110997
-0.047163927,0.023959222,-0.273913365,0.024986937
0.019090809,0.013947825,-0.227863783,0.018332914
0.067895849,0.009679699,-0.195770354,0.016283246
-0.313158415,0.011781397,-0.085279576,0.018501047
-0.001330429,0.010037838,-0.068056024,0.021030516
-0.090276559,0.015723229,-0.128306495,0.015876002
-0.012562674,0.013610988,-0.084660694,0.015408446
0.045961842,0.020362865,0.009352748,0.016269237
-0.133053603,0.013857587,-0.203960144,0.020609716
-0.044689851,0.011986612,-0.215385807,0.017597346
