E2F1,E2F1errors,E2F4,E2F4errors
-0.217077107,0.006525345,-0.114450654,0.029375044
0.377866107,0.008249891,0.144402479,0.021944051
0.356762496,0.008049398,0.198055786,0.018725694
-0.613126931,0.0056276,-0.382564636,0.037901938
-0.366926006,0.005694939,0.111974468,0.022960948
0.607057232,0.01061192,-0.037667451,0.025799641
0.220328757,0.004645279,-0.109627748,0.026129125
-0.564402247,0.007145345,-0.05133929,0.025415832
0.146935046,0.00578606,-0.09795061,0.028882709
0.180905236,0.010346593,0.148715814,0.025204773
-0.110270705,0.003940543,-0.201065577,0.030618918
0.173681876,0.005238211,0.140775761,0.022108492
0.802450298,0.006829338,0.462921602,0.015620094
-0.882094677,0.008756467,-0.512833619,0.036841127
-0.935786057,0.01323975,-0.329933752,0.033869126
0.754885304,0.006322754,0.323878095,0.017346617
0.335289876,0.006733188,0.257432425,0.020572971
-0.170622331,0.004578042,-0.361578602,0.034865667
0.037005212,0.01016391,0.059533364,0.021992264
0.468901719,0.00566547,0.23770807,0.020919126
-0.643691556,0.0072044,-0.243598153,0.031943375
0.121551417,0.007000344,-0.163845113,0.030797535
0.451566526,0.011503466,-0.097547773,0.027777398
-0.34309499,0.006097269,0.070783515,0.024841661
-0.570433997,0.00873608,-0.31400709,0.032581051
0.445729252,0.008539863,0.230569515,0.020399999
0.319721866,0.007647798,0.067051488,0.024136012
-0.172328989,0.004139622,-0.123218012,0.026037995
-0.420903323,0.008768354,-0.217997595,0.032037091
0.257277237,0.005939685,0.163962286,0.023171791
0.259721355,0.004203464,0.061585178,0.028179381
-0.22266759,0.00669246,-0.030219331,0.025535169
-0.355036852,0.009278394,-0.101434037,0.027100666
0.301749879,0.006050255,-0.040133643,0.02495743
-0.009010973,0.006240257,-0.097902235,0.030105854
-0.041638417,0.007398838,0.005907241,0.024066604
-0.142461763,0.006652904,0.027337372,0.025558111
0.176877945,0.008372676,-0.04554421,0.025943354
0.053003532,0.006782502,0.007105863,0.022222775
-0.071951467,0.006724028,-0.044510419,0.028005769
-0.06731187,0.007001039,-0.027796965,0.029911754
0.070026596,0.008055354,-0.045000312,0.025441119
0.017314348,0.006511195,-0.052382503,0.026513674
-0.076833143,0.0079564,-0.034781518,0.025758233
-0.02635209,0.004862947,0.01248856,0.02714353
0.069637677,0.008607975,-0.035526371,0.026370099
0.08277142,0.010732906,-0.017916049,0.024222444
-0.048225209,0.003377964,-0.007865558,0.027216454
-0.051839627,0.005627741,-0.008926684,0.025285259
0.001060208,0.006222805,-0.075493542,0.029427337
0.083875269,0.008050306,-0.032245741,0.024049272
-0.056427793,0.006966728,-0.040322743,0.027862155
-0.047250803,0.008108017,0.003629031,0.026848617
0.003570118,0.004802792,-0.04126238,0.026444145
0.090010992,0.00794122,0.039117687,0.023201952
-0.100942028,0.007733733,-0.0832159,0.027793288
-0.045281211,0.006728472,-0.023051796,0.027849847
0.039979038,0.005486117,-0.043051823,0.026890363
0.142841904,0.005618858,-0.034499714,0.027873376
-0.089541611,0.005040784,0.003793413,0.025538553
-0.105432605,0.005560524,-0.047856863,0.027413659
0.035899103,0.008447953,-0.031638669,0.024868229
0.112510493,0.007447672,0.04965501,0.022988639
-0.089548275,0.008342545,-0.111888311,0.028928832
-0.037531999,0.005338826,0.014149297,0.025791731
-0.001663428,0.005675741,-0.062117829,0.027831523
0.133681016,0.00837488,0.037698233,0.026980962
-0.138269421,0.007666644,-0.057480993,0.025859817
-0.049982495,0.007494021,-0.055376261,0.027706442
0.038337692,0.006650821,-0.035042812,0.025529438
0.083517969,0.008417571,0.050637373,0.023403359
-0.054820045,0.005101486,-0.071646651,0.029275853
0.008273755,0.007954488,-0.051665786,0.025506564
-0.053204887,0.00753208,-0.037526769,0.027276611
-0.031998227,0.015536745,0.009808474,0.025473431
-0.091823369,0.015134893,-0.104122171,0.029379452
0.04875534,0.015189064,-0.062367095,0.02768412
0.071300848,0.009872422,-0.021031563,0.026215488
-0.003603919,0.008023415,-0.047417922,0.028753097
0.076525544,0.013223635,0.075913516,0.02276476
0.000600292,0.018879793,0.069654529,0.028396732
-0.005064677,0.014554458,-0.021820298,0.027160354
0.082390928,0.009379356,-0.009125575,0.026464727
-0.030584189,0.006969901,-0.039072763,0.027423824
-0.038938258,0.014193614,-0.069915774,0.026904346
-0.016284197,0.014366689,-0.062324883,0.031570934
0.025382074,0.007554486,-0.028895649,0.022674827
-0.152875489,0.020304499,-0.040517782,0.029436036
0.066888038,0.012535831,-0.044763371,0.029959622
-0.085473756,0.017828369,-0.037847473,0.020878239
0.049057202,0.019061047,-0.135481083,0.030786888
0.099533631,0.01560825,0.005807879,0.024139175
-0.090203862,0.020889723,0.021779954,0.030889548
-0.052173852,0.015454842,-0.024310169,0.028658779
0.045149128,0.014544807,-0.067840901,0.030833553
0.12364114,0.007489143,-0.065140067,0.035124528
-0.04322372,0.010125963,-0.076245682,0.026924879
0.146923252,0.012200415,-0.014090169,0.025284214
-0.117104775,0.014512733,-0.018230737,0.022833167
-0.055013369,0.021210477,-0.00025624,0.01826365
-0.051260704,0.011846136,-0.018582111,0.031267309
-0.023217353,0.008880506,0.069008377,0.023594418
-0.024816519,0.01110955,-0.063515418,0.03357657
-0.040269131,0.006841145,-0.051586415,0.029226372
-0.028299174,0.015085353,0.00202233,0.025776329
0.064470179,0.014256201,-0.007434731,0.028596292
-0.053379954,0.017806028,0.008780357,0.019127951
0.005653957,0.016148805,-0.012290569,0.023278973
-0.043844058,0.014773966,-0.087338647,0.031718481
0.203007594,0.014877909,-0.006934243,0.034181716
-0.003815421,0.013498908,0.018963815,0.0269309
-0.117088484,0.008370341,-0.10754761,0.026880682
-0.072608387,0.011236361,-0.038334729,0.02421717
-0.226280493,0.011604024,0.022656431,0.026320882
0.023267878,0.013754241,-0.028789468,0.02725938
-0.098195168,0.01205292,-0.083809639,0.032102964
0.073404362,0.013054594,-0.181051064,0.033663526
0.075949052,0.012134686,-0.064479573,0.026932028
0.019312534,0.01730013,0.050942286,0.031217354
0.045127759,0.01621963,-0.040696472,0.025201413
0.030697661,0.016553693,0.086891045,0.021171954
-0.036805403,0.016437168,-0.051449187,0.030780331
-0.021146589,0.016652228,0.048129379,0.027566169
-0.107137402,0.014191953,-0.050986949,0.031315681
0.101372627,0.010214616,0.047378213,0.025908112
-0.113756902,0.019986982,-0.112952451,0.024406673
0.001550713,0.017557794,-0.043517861,0.023038057
0.138858045,0.014045284,0.047219638,0.027254551
0.069026902,0.018072319,-0.04275216,0.024541246
-0.151327779,0.023780863,-0.09265449,0.032420925
-0.127968183,0.016925953,-0.085042574,0.033827888
0.084269748,0.016871865,0.018892592,0.031235843
-0.10681891,0.011534009,-0.012380579,0.02107779
0.114832565,0.012445449,0.082113343,0.0258487
0.054220335,0.014056764,-0.073750709,0.029122947
0.019335248,0.01354963,0.017983082,0.024942075
-0.070584671,0.014002229,-0.09930395,0.030958258
0.112750435,0.02245434,-0.019175604,0.024097506
0.016768505,0.017879937,-0.003530016,0.024753823
0.057269403,0.010151291,-0.000887064,0.025298986
-0.113911678,0.012392334,-0.050967789,0.027508587
-0.017593797,0.016696877,-0.013378004,0.026474772
0.025091469,0.019568476,-0.059101681,0.031249127
-0.122991727,0.014142105,-0.046558209,0.031849619
0.061222845,0.019381919,-0.014107774,0.022565884
-0.057095771,0.013265408,-0.041824145,0.023903758
-0.028146448,0.012948775,0.021415391,0.032361096
0.042614982,0.008199518,-0.039947422,0.031308859
-0.154356528,0.012056733,-0.038238988,0.027130951
0.15596804,0.013058958,-0.023776556,0.026964021
0.01638869,0.012284864,-0.024744096,0.027460825
0.02875618,0.017161226,-0.020461386,0.024638891
-0.011218726,0.013865158,-0.044356083,0.03038513
0.074451543,0.012992409,-0.075666861,0.030470984
0.022560236,0.012337394,-0.010550101,0.026823979
-0.064224253,0.012504357,-0.037031908,0.028950589
0.006470797,0.006392406,-0.113789573,0.027413423
0.074473722,0.013460121,0.021558712,0.027662392
0.012404716,0.01317116,-0.003512534,0.022535147
-0.01753524,0.01177533,-0.09106693,0.028916292
0.172685729,0.012840368,0.050347241,0.031131259
0.054381041,0.014669726,-0.0053223,0.032855182
0.042897172,0.017909513,-0.011227178,0.027993251
0.011425145,0.015256479,-0.027002043,0.028421784
-0.088110228,0.013319985,-0.037387233,0.025253532
-0.012417003,0.020806965,-0.012061589,0.020755999
-0.081990931,0.014570049,-0.027088218,0.026848224
-0.041868431,0.007956918,-0.066640709,0.031953282
-0.054200874,0.012428936,-0.025814867,0.029105207
-0.057689462,0.011170068,0.013635269,0.02349346
-0.090143536,0.013915137,-0.064628157,0.032663129
-0.041678729,0.013214082,0.00114241,0.030278906
-0.038968272,0.017891695,-0.025185528,0.023158106
0.031376386,0.016529284,-0.052517079,0.024367437
0.025676231,0.015263317,0.009373073,0.026649451
0.002484726,0.006026604,-0.068011809,0.026713543
-0.04158331,0.013206769,-0.061553814,0.023777718
-0.086100625,0.013491173,0.0159465,0.031565067
-0.067839203,0.018426987,-0.116919167,0.029057788
-0.100864241,0.010697494,-0.016823984,0.023166557
0.147726467,0.013083348,-0.029692837,0.027357793
-0.102636533,0.015821019,-0.11849354,0.033882966
-0.007639325,0.00792268,-0.041464906,0.030380599
0.125268317,0.012152357,-0.013616242,0.027299601
0.003491285,0.004967202,0.022696852,0.027678518
0.030159791,0.007187269,0.056701561,0.022524535
0.084462378,0.012410496,-0.047914543,0.02607104
0.006654347,0.008092633,-0.017050211,0.02679276
0.000677345,0.010280316,-0.015096285,0.034031837
-0.017695646,0.010423076,-0.035158449,0.027581422
-0.110438657,0.008453515,-0.046475894,0.031337491
0.078513294,0.011288268,0.016225818,0.024304829
-0.10480523,0.014154604,-0.033990556,0.028083617
0.008048979,0.011812197,-0.050576955,0.025945441
-0.009833768,0.015198157,-0.034735988,0.027665682
-0.044367263,0.013984775,-0.010864736,0.022514874
0.0304556,0.011522677,-0.07144142,0.028885146
0.022447286,0.014937769,0.061888199,0.027960262
0.093219051,0.016407221,-2.66E-02,0.021955742
-0.040492476,0.015768767,-0.011136979,0.026779601
0.019095251,0.017158122,0.017952181,0.030044172
-0.016880371,0.013777737,-0.096130291,0.027488124
0.024651676,0.012104167,-0.011461026,0.026082402
0.045012852,0.019045689,-2.89E-02,0.035144952
-0.027737619,0.014786058,-0.051269901,0.026903298
-0.008279326,0.018687874,-0.035040624,0.026972848
-0.037717117,0.014461218,-0.049837527,0.029417438
0.053316374,0.010883636,0.041575536,0.027872777
-0.078308976,0.011471696,-2.68E-02,0.026199699
0.020730487,0.013914994,-0.018773372,0.030493784
-0.111828773,0.014261366,-0.176619137,0.031876219
-0.047926021,0.013088951,-0.010713317,0.02643318
0.008103419,0.011830846,-0.0214103,0.024368499
0.005919567,0.013512587,0.003703579,0.031980259
0.046950233,0.01230012,0.013906828,0.024327272
0.075286089,0.012145206,-0.090089848,0.028574058
-0.022783741,0.016227918,-0.008042945,0.021076856
-0.028891914,0.009690667,0.004731143,0.034891819
0.005919422,0.014264476,-0.012733491,0.03048984
-0.091494819,0.013991762,-0.015328894,0.023488681
-0.087653607,0.013189812,-0.074012784,0.031083874
0.125962763,0.016385295,0.002358133,0.023860722
0.07006093,0.014438061,-0.039282711,0.028552706
0.013088133,0.006403722,-0.126196186,0.03216955
0.013313525,0.009211139,0.007945246,0.028970017
-0.155991535,0.010378678,-0.03187748,0.021443399
0.01517086,0.009891824,-0.072726794,0.024844292
0.096793897,0.015482909,0.035074484,0.030793885
-0.068920298,0.013551121,-0.055059357,0.026519711
0.044475574,0.010506489,0.033406765,0.028677706
-0.173095692,0.016807079,-0.068044663,0.025076362
-0.031355854,0.013212975,-0.077265606,0.026670146
0.072217204,0.007588136,0.019558639,0.02950676
0.051467966,0.013858895,0.043974729,0.029846188
-0.08173891,0.008571362,-0.062356379,0.02893953
-0.04637334,0.014872897,0.001092294,0.024495315
0.070954925,0.009526348,-0.059382793,0.027583236
-0.005764922,0.020504457,-0.020820064,0.036208853
0.00931926,0.013505758,0.006568365,0.022827181
-0.052065124,0.011054413,-0.086335299,0.027378302
0.026344835,0.010992247,0.010453538,0.03187273
-0.074790349,0.01336734,-0.025324789,0.027195431
-0.066546995,0.009606113,0.02294383,0.024997569
-0.106942327,0.014190237,-0.034418277,0.021842476
0.110460109,0.013450164,-0.099830153,0.034696831
-0.001255474,0.018629456,-0.065455878,0.02405345
0.100817609,0.010731806,0.013255595,0.029597382
-0.031163194,0.016342572,0.008575271,0.028964336
0.009666908,0.012474704,-0.03579512,0.030282432
-0.015959533,0.013288039,-0.078479233,0.02022384
0.119826464,0.012282317,0.007531425,0.027330851
0.023451667,0.020114234,-0.062851974,0.024248809
-0.048367083,0.011911254,-0.002587482,0.025887647
-0.074933563,0.015714547,-0.061981096,0.02900388
-0.086310048,0.024373582,-0.049373188,0.03347307
0.121382966,0.009378034,-0.034941558,0.02544515
-0.004456389,0.01269007,-0.018448091,0.024194748
0.041047061,0.012592516,-0.009092479,0.025905054
0.04843969,0.013923888,0.055178938,0.027805858
-0.025011903,0.011340346,0.031322729,0.028519712
-0.099968774,0.008962072,-0.065252447,0.030022825
0.033707923,0.016651055,-0.050771136,0.029606724
0.082188449,0.016510382,-0.039684093,0.03015818
-0.070875906,0.01837503,0.00679732,0.024693065
-0.058246704,0.008537034,0.000329558,0.025565729
0.076975662,0.011890731,-0.068903108,0.025066819
0.132690202,0.00903518,-0.02031079,0.031204405
-0.061315399,0.010689745,0.016334656,0.02759149
0.02999082,0.012547856,-0.009967903,0.027845706
-0.032706971,0.007586947,-0.065075434,0.021540497
-0.057223219,0.015335373,-0.051121165,0.022902503
0.064195281,0.015333861,0.011835751,0.028043921
-0.074112937,0.014639023,-0.029182088,0.024177433
-0.002262765,0.02049547,-0.037472338,0.031823534
-0.130928904,0.01722621,-0.109834079,0.029480903
0.01917108,0.013575296,0.00079906,0.025284569
-0.005658186,0.009676957,-0.053022757,0.028609594
0.024612626,0.008474107,-0.025195184,0.028069164
-0.099072832,0.011812908,-0.018445517,0.026742436
-0.004977451,0.017022821,0.006995589,0.026716917
0.09741715,0.019814657,-0.033923709,0.034097908
0.043618084,0.012548474,-0.070110014,0.027732263
-0.149385385,0.021378104,0.036421824,0.029859275
0.180063174,0.018707431,-0.040034962,0.026985806
-0.087130819,0.011607001,-0.074664686,0.029195879
0.011806055,0.019729588,-0.053647237,0.033015421
0.113696961,0.016966783,-0.028941312,0.026076374
0.010408911,0.013390778,-0.058669812,0.027364855
0.125519749,0.019488322,-0.004750186,0.029859476
-0.113903272,0.008087848,-0.113536197,0.030413024
0.043105867,0.00995153,-0.014261882,0.028112209
-0.028910762,0.016867357,0.050363486,0.024933642
-0.064285012,0.009723678,-0.043638151,0.028135553
0.006982902,0.017532691,-0.019304168,0.032130599
-0.120551375,0.013553418,-0.011259614,0.025123652
0.041025519,0.00627892,-0.044729469,0.026701042
-0.033672644,0.016687569,0.014391401,0.027101324
-0.055805836,0.014537429,-0.043470438,0.022607421
-0.068420014,0.011529199,-0.093528721,0.022002344
0.020133618,0.017447324,0.047406332,0.027486931
-0.001071356,0.011466058,-0.047183644,0.023186018
-0.065407467,0.013346272,-0.07791713,0.033011772
0.029920173,0.01603923,0.00571688,0.028735495
-0.127605099,0.012951514,-0.09722778,0.030900828
-0.06086488,0.014164593,0.009518536,0.025517475
0.075463451,0.016848889,0.103257982,0.024224647
0.001440266,0.014427409,-0.088993984,0.029323178
-0.043793178,0.00929953,-0.082309049,0.030009182
-0.004775482,0.010047557,-0.114770201,0.024559358
-0.00319715,0.019319495,0.044520976,0.028414176
0.125419715,0.016925567,-0.041146626,0.028089091
-0.079855425,0.01078202,-0.056235198,0.027546917
-0.070614072,0.010827609,-2.77E-02,0.031609601
0.10789737,0.018839979,0.045979267,0.026109863
0.112748786,0.020691085,-0.033070439,0.028206701
-0.023653578,0.013897301,-0.02698395,0.030012945
-0.01534804,0.020467993,-0.007426351,0.02844301
-0.016886569,0.010530399,-0.013085591,0.021852464
-0.064591091,0.008428571,-0.058060381,0.02883488
0.077487772,0.010115363,-0.059569321,0.025934355
-0.098059988,0.012113287,-0.005209172,0.023630427
0.027054442,0.015707032,-0.029143988,0.028526988
-0.005781228,0.018448375,0.060403438,0.028546902
-0.000896495,0.022616226,0.017624551,0.024412651
0.010767642,0.008961915,-0.069153059,0.031311531
-0.003236253,0.018947168,-0.032824798,0.02554377
0.07410743,0.015098575,-0.009207988,0.025940261
-0.135937597,0.012058506,-0.116115089,0.02922065
0.118111121,0.012983788,0.076659984,0.025398159
0.027311227,0.01561358,-0.050013375,0.030106097
0.003661323,0.0147216,0.006759728,0.029441276
0.000551827,0.020555543,-0.076745701,0.025896002
0.061001602,0.013631531,-0.000583295,0.027324505
-0.037581165,0.012413377,-0.039918858,0.028747328
0.003008324,0.018350203,-0.081609587,0.032353478
0.064674434,0.013569332,-0.05382076,0.021928238
0.072106237,0.010509176,0.075121801,0.027086134
-0.024561179,0.016676599,0.057030622,0.029302834
0.048862398,0.007141434,-0.026691795,0.026734922
-0.022887182,0.009341354,0.035983933,0.024332838
-0.026703208,0.008629721,-0.077108111,0.032324339
-0.072831403,0.009496102,-0.071426612,0.024734408
0.008333925,0.01713683,-0.061027718,0.026908121
-0.027177408,0.021233728,-0.020094513,0.025965738
0.017517144,0.014226707,-0.031717082,0.027494626
-0.101868613,0.010835989,-0.096886079,0.029722044
0.080408534,0.011473102,-0.047279695,0.028483433
0.109930668,0.018344824,-0.053532219,0.030102734
-0.188419194,0.01135182,-0.036775716,0.021870637
0.019882816,0.012526111,0.00518165,0.027618718
-0.032989845,0.015834682,-0.065422935,0.027353846
-0.057775536,0.011980834,-2.89E-02,0.029988405
0.025521653,0.00566694,-0.01457323,0.032363232
0.089730594,0.010699781,-0.094747411,0.02269483
-0.101925167,0.009764108,-0.027709695,0.024763008
0.009171001,0.018653176,0.037048628,0.023897907
-0.144182002,0.015645249,-0.08441145,0.030397877
0.129418112,0.016645726,0.045449608,0.023959369
0.125668987,0.016709802,-0.029835499,0.027688518
0.018771023,0.012589055,0.025792779,0.030147937
-0.08047305,0.01331897,-0.108056615,0.033354064
-0.077615104,0.014622395,0.035204794,0.024464974
-0.167298845,0.008815996,-0.107205702,0.031075876
-0.046174005,0.011999911,0.033424914,0.027588246
0.080383355,0.010365622,-0.032070543,0.026741065
0.040925497,0.01579548,-0.046835175,0.030166877
-0.016243368,0.012733652,-0.050435796,0.023240319
-0.091343311,0.011633528,-0.057358472,0.033693902
0.095045078,0.01832431,0.066650206,0.019007296
-0.041887753,0.009782823,0.02762211,0.029325301
-4.33E-03,0.013927534,-1.42E-03,0.024677799
-0.068268202,0.009351227,-0.087125268,0.02726848
0.012962559,0.007168824,-0.113003129,0.027291989
-4.31E-03,0.008933753,-7.90E-02,0.029832538
-0.038799898,0.009939663,0.011401007,0.027893701
0.117918318,0.017478566,0.04385541,0.027003101
-0.111298472,0.012373877,-0.049121176,0.027807393
0.057342177,0.015935704,-0.038938415,0.028988431
0.144963693,0.016490374,0.002022275,0.02831879
-0.098858128,0.018027336,-0.04737618,0.025827215
-0.058029705,0.011678515,-0.032872279,0.025962607
-0.008172922,0.013607971,-0.001833561,0.027189144
-0.024117107,0.014169693,0.044046094,0.026040843
-0.051670258,0.011397562,-0.081776778,0.02900021
-0.0305455,0.012679902,-0.058400099,0.030277351
-0.073412089,0.011281487,-0.113953384,0.025502531
-0.119906021,0.011998772,-0.008637626,0.028057275
0.08913817,0.014272068,-0.002533282,0.031193233
0.034293432,0.014783905,0.001535807,0.031946773
0.107715975,0.01691719,0.039048664,0.027952531
0.093394721,0.013845953,-0.013111922,0.025426733
-0.043924602,0.009108025,-0.086588837,0.0282806
0.07489134,0.020562016,0.027009933,0.022347252
-0.001340612,0.009882648,-0.044923734,0.02945272
0.146604305,0.013235293,0.053291692,0.030310063
0.004015306,0.009069653,-0.089132411,0.03330062
-0.014874907,0.013227375,-0.071182172,0.027832061
-0.07401,0.015400609,-0.038680502,0.025845417
0.108843872,0.017558472,0.062026382,0.020129727
-0.078471493,0.013101717,-0.141682672,0.032600372
-0.098446043,0.013915011,-0.069482714,0.030319939
0.033524027,0.016098375,0.004909819,0.02686097
-0.063589207,0.01194924,-0.052537139,0.025544326
-0.066436587,0.024278276,0.00931558,0.017531888
0.074465149,0.009052882,-0.037157456,0.03123112
-0.049503298,0.009175095,-0.021922817,0.026824532
-0.00465817,0.012416935,-0.01826796,0.028454111
0.004546654,0.017765009,0.021723291,0.0248935
0.012143658,0.015146731,-0.019011096,0.026008024
0.003022085,0.004383191,-0.06785018,0.03332137
-0.004680213,0.014453531,-0.001764106,0.026021997
0.125664625,0.015365263,-0.02051447,0.024949372
-0.191780673,0.01226273,-0.109720776,0.027897801
0.000454265,0.012537847,-0.021422872,0.029357531
-0.189721015,0.013171436,-0.104697396,0.028732187
0.041623691,0.012475446,-0.081823083,0.026002999
0.077611871,0.01302651,0.063722463,0.026449392
-0.065629218,0.016158079,-0.09904558,0.033962572
0.061162509,0.014115028,-0.027409225,0.027193727
0.025824474,0.011779486,0.087135912,0.033100859
-0.041940188,0.015131879,-0.076792004,0.026997498
0.117080672,0.010023725,0.085863995,0.018975913
-0.068339047,0.013455721,-0.100529824,0.035262598
-0.024611387,0.011945953,-0.021593172,0.023143263
-0.07630903,0.014602459,-0.062133025,0.02221173
0.119129038,0.011480603,0.060207957,0.026012072
-0.062107047,0.016244155,-0.079576989,0.02596556
-0.04252647,0.012443699,0.038428219,0.022913242
0.005088075,0.010929546,0.012712502,0.025085839
-0.077755588,0.017863976,-0.036021545,0.028449001
0.050950892,0.012921699,0.019797184,0.02153366
-0.101869557,0.019460134,-0.116037388,0.030710723
0.01606755,0.013257998,0.07890453,0.030529238
0.042004902,0.012656136,0.000709686,0.024267721
0.009914781,0.012195638,-0.04318065,0.023938972
-0.008244676,0.012745757,-0.044465952,0.031702924
-0.046693029,0.015862689,-0.036107042,0.032322977
-0.078606294,0.014100206,-0.149233239,0.035934659
0.056646551,0.009021501,-0.012877651,0.026473591
-0.121819181,0.011506305,-0.02092128,0.02598022
0.041133105,0.013418525,-0.019481833,0.025319832
0.184029052,0.015180129,-0.01268465,0.027406707
0.04817847,0.015728735,0.028173233,0.025163823
0.104717949,0.011829593,0.028309294,0.025610986
0.080837768,0.013102625,-0.0843692,0.029840882
-0.045136452,0.014823207,-0.064687459,0.028537415
0.146183838,0.014496297,-0.014561266,0.03203564
0.02830646,0.012783542,0.020096016,0.033290856
0.008883124,0.014099241,-0.002557972,0.021372958
-0.117786091,0.016732817,-0.04001194,0.02355732
-0.097933405,0.015779856,-0.049990778,0.03255278
-0.005201077,0.01509367,-0.064234944,0.027531371
-0.063468265,0.014827897,-0.041260845,0.022621244
0.067239708,0.013474295,-0.006398373,0.027946199
-0.160033148,0.021840755,-0.127073419,0.032613966
-0.012891553,0.008436927,-0.038032277,0.026976438
0.054689898,0.007251653,0.013036316,0.028264371
-0.00524735,0.019333395,0.006525947,0.023783601
0.090943407,0.016930147,0.096730832,0.024070809
-0.070485669,0.011962538,-0.065854637,0.03106509
0.049812455,0.013848956,-0.011233758,0.02753198
0.057725323,0.007052748,-0.019518607,0.024083236
-0.010218847,0.011856592,-0.038156135,0.023769394
0.083234232,0.011016488,-0.082742511,0.027611834
0.104444295,0.008835168,0.041930659,0.027454658
0.014411731,0.014891475,0.036058619,0.026018797
0.038229195,0.015426926,-0.081030684,0.030645129
-0.020499409,0.011797731,-0.077817904,0.029303139
-0.127126855,0.008313985,-0.03340665,0.03200727
-0.011332669,0.016418156,-0.060304407,0.02340562
-0.035005815,0.007564213,-0.062237072,0.031939428
-0.147197682,0.017885715,0.003531919,0.029115776
-0.05785868,0.011183768,-0.059644881,0.024274025
0.043614403,0.017316545,-0.042462344,0.027766734
0.006553428,0.010692166,-0.040458732,0.021285053
0.090813381,0.013609629,0.022956225,0.024337466
0.009359831,0.013946192,-0.009156813,0.026755688
0.009530946,0.012167899,-0.010775778,0.027559365
-0.077051571,0.015308665,-0.136582584,0.034252383
0.032882237,0.012411077,-0.073564806,0.028001965
-0.019676488,0.010220103,-0.00449368,0.026274644
-0.046565077,0.013468122,-0.104806058,0.031870782
-0.038771166,0.013684901,0.074867721,0.020908164
-0.035186252,0.014989342,0.065806556,0.028782741
0.065708074,0.011155424,-0.036025968,0.02835727
0.012365847,0.006367581,-0.034062002,0.030470392
-0.047289483,0.014405776,-0.048657619,0.035737763
-0.072754686,0.016501197,-0.056769769,0.024007819
0.025727863,0.014719363,0.01293928,0.022317593
-0.013570075,0.024015365,-0.040949907,0.025252196
0.05131031,0.009199993,-0.031622677,0.028057818
0.097937037,0.010273439,0.074579883,0.016750623
-0.270757995,0.012041567,-0.196663735,0.032159534
0.031065326,0.009574138,-0.019411262,0.029850071
-0.054960519,0.014961655,-0.021715,0.022209589
0.020277253,0.012393159,-0.061604553,0.027842554
0.07714038,0.018060244,0.04298561,0.032619173
-0.09651498,0.01416651,0.02808454,0.02824567
-0.010798822,0.01060742,-0.052769621,0.030690852
-0.092207837,0.008884293,-0.081790721,0.029587854
0.006839745,0.010241605,-0.003280907,0.026997791
0.018530581,0.013623226,-0.0534761,0.027822702
0.081059928,0.010448057,0.027592816,0.025016642
0.028332954,0.009898348,-0.053825665,0.027281397
-0.051592194,0.012297768,-0.018229414,0.026550242
-0.0015899,0.01111963,-0.047228171,0.029278268
