GCGC,GCGCerrors,GCGG,GCGGerrors
0.007374955,0.002556617,0.00091412,0.002299948
0.003090262,0.001566832,0.003083191,0.001941238
-0.01261039,0.001951748,-0.00137937,0.001960546
0.00452832,0.003114384,-0.000618941,0.001143785
0.009995592,0.001488295,0.005431734,0.002724872
-0.017095947,0.001198128,-0.004464437,0.001950374
-0.002445924,0.002211622,0.004586927,0.001406815
0.010670792,0.002017938,-0.010915672,0.003086572
-0.000205263,0.001569241,-0.003890959,0.001583904
-0.011805345,0.001751555,-0.021445204,0.00181861
-0.032543827,0.001726197,-0.013324472,0.001493283
-0.007900107,0.001377853,0.029024385,0.002681648
0.016943922,0.002702437,-0.005279906,0.001217507
-0.002975555,0.002141614,-0.00320764,0.001628678
0.024193285,0.001599302,0.022730016,0.003002495
-0.004934437,0.001667321,0.000384278,0.001962039
0.016157481,0.002323304,0.0010147,0.001585076
-0.004758189,0.001528669,0.001471639,0.001934661
0.01596271,0.002071868,0.01658976,0.002002484
-0.018368133,0.001314439,-0.003443412,0.001025002
-0.003651295,0.002414509,0.005410366,0.002054461
0.015967823,0.001870615,-0.010413667,0.002245091
-0.003446342,0.00205374,-0.007665425,0.003115336
-0.013711519,0.002499595,0.004123994,0.002302424
-0.012077699,0.001927932,-0.005635491,0.001426035
0.010056739,0.002250391,0.005785411,0.00207613
0.003009297,0.001829917,-0.004457874,0.00215807
0.023407101,0.001504203,0.005081307,0.001980064
-0.009746828,0.000747815,-0.008338417,0.001469403
0.009677598,0.002085789,0.003828713,0.003189179
-0.015155038,0.001465661,-0.00028589,0.00233772
0.00164471,0.001558705,-0.004235004,0.001794853
0.004937145,0.003165291,0.002292962,0.001751343
0.005587503,0.001911077,-0.008239782,0.001066564
-0.004946216,0.001985777,0.006991388,0.002339815
0.002963501,0.00147519,0.006237912,0.001009199
-0.006564518,0.002341811,8.78E-07,0.001795264
-0.003926781,0.001808008,0.00338687,0.002481457
0.002710451,0.001963253,-0.007312718,0.001338799
-0.00324758,0.002128185,-0.007549592,0.002176989
0.010658967,0.002925404,-0.001030808,0.001637065
-0.002415065,0.0014871,0.000459059,0.001412814
-0.002350247,0.001896636,0.002282031,0.00215847
0.0007825,0.001923029,-0.003629561,0.001864312
0.000551264,0.001613062,0.007008148,0.000892292
0.001439414,0.002312826,-0.001059267,0.001022391
-0.003517621,0.001667689,-0.009067293,0.000946574
-0.010180154,0.001451254,0.001554714,0.000925882
0.003406822,0.002673201,0.004045231,0.002579258
-0.001929734,0.001697062,0.001363664,0.000940917
-0.018442157,0.002019865,0.002269217,0.001714286
0.010582694,0.001548459,-0.006529805,0.001194855
0.004839602,0.002588073,-0.020634386,0.002078929
-0.013481995,0.001812473,0.015426042,0.001494929
0.016769917,0.00191604,-0.007721093,0.001290337
0.005052083,0.002500556,0.016607956,0.001666875
0.003478566,0.001823532,0.005358392,0.002235843
0.000159725,0.001787577,0.002492683,0.001993852
-0.002174715,0.001976546,-0.002902371,0.001874659
0.003020133,0.001572062,-0.00334511,0.001697368
0.000150639,0.001352412,-0.008158653,0.001689189
-0.008203462,0.002111429,-0.011221177,0.001934232
0.000411608,0.001768959,0.021822601,0.001617671
0.00864115,0.002497445,-0.004163822,0.001313313
-0.007660123,0.001952954,0.021593479,0.00337979
0.00623376,0.001920708,-0.006458566,0.001199512
0.000303606,0.001805509,-0.024429054,0.002601504
-0.005415558,0.001171472,0.005958857,0.00185734
0.007878501,0.001777403,0.001203381,0.002599561
-0.008643719,0.001112563,-0.003416949,0.002804717
-0.007454153,0.002013475,0.002570188,0.001525324
0.009397376,0.002128294,-0.009132615,0.002119223
-0.019085134,0.002581381,-0.015751667,0.001532806
0.002098543,0.001462133,0.013223903,0.002127179
-0.000447013,0.001803338,-0.003645313,0.002324603
-0.019118345,0.002223737,-0.006385422,0.00237811
-0.002878943,0.002085578,0.016160582,0.002613428
0.002994119,0.001317425,0.006281806,0.001848818
0.010763254,0.002556446,-0.019716383,0.001558345
0.017840052,0.001275217,0.022601956,0.002539571
-0.004357898,0.001073747,-0.007819803,0.000773512
0.002229071,0.001547134,-0.000707299,0.000997679
0.002932245,0.002337648,-0.009763194,0.001342023
-0.001594996,0.001113295,-0.004984385,0.001665622
-0.003807407,0.001896199,0.017328686,0.002461382
0.00908969,0.002970652,-0.015004152,0.001577651
-0.001276766,0.00113038,0.019638468,0.002138367
-0.005033538,0.002091378,0.000320032,0.003298444
-0.001460031,0.0007563,-0.011409661,0.00126797
0.003392907,0.001334102,0.009826072,0.002088729
-0.009418815,0.002438345,0.013846811,0.002038835
0.019169068,0.001581915,-0.004435053,0.002078716
-7.84E-05,0.00199761,0.001338507,0.000894062
0.003443064,0.00276671,-0.010183177,0.00104636
0.009906722,0.002013032,0.012130373,0.001369872
-0.014704559,0.001822224,-0.007814721,0.001561149
0.003026347,0.004042092,-0.001735349,0.001944099
4.35E-05,0.002996263,0.00965072,0.002142602
-0.005095055,0.002250443,0.018534117,0.003162045
-0.001648822,0.002450219,-0.006337619,0.001188774
-0.004654512,0.002105329,0.008028777,0.001473296
0.014797474,0.002260339,-0.01130233,0.001689963
-6.14E-05,0.002813887,-0.005934471,0.002168369
0.002039076,0.001453119,-0.004833959,0.001963013
-0.031679431,0.002484084,-0.016465859,0.001659491
0.003547858,0.001159609,-0.003243853,0.001998199
0.001099174,0.003078995,-0.006093585,0.002096836
0.006879876,0.002245747,0.000871655,0.003146948
0.008814986,0.001197024,0.001294881,0.001572273
-0.013339638,0.001546711,-0.000631713,0.000725561
0.003891893,0.002500581,-0.001214062,0.001321398
0.0071684,0.002656796,0.001233473,0.001291607
0.003388048,0.001936935,0.001977641,0.002117913
0.002422932,0.001760935,-0.001035574,0.001828222
-0.009771803,0.001673795,-0.012444475,0.002507546
0.006307,0.001472386,0.009400966,0.001302661
-0.002475313,0.001470804,-0.011379021,0.001797543
-0.020899986,0.001649409,-0.000269784,0.001514975
0.007645647,0.001369651,0.012176009,0.002039394
-0.001233153,0.002999006,-0.000135393,0.002354568
-0.009892377,0.002932426,-0.015612109,0.001970341
0.013551478,0.001384485,0.01801232,0.002163132
-0.005919661,0.001943265,-0.010977483,0.001010401
0.01301001,0.003455702,0.015752117,0.002095147
-0.008752099,0.001297552,0.0074918,0.002140815
-0.010687044,0.001672784,-0.005370277,0.001211058
0.010201279,0.001565185,-9.71E-05,0.001953936
0.015406205,0.001853712,-0.001778683,0.002273319
-0.007396331,0.002149724,-0.001793635,0.001601129
0.006075391,0.002356846,0.007107503,0.002032804
-0.00687117,0.002090923,-0.027126926,0.001520719
0.001784477,0.002431437,-0.001020684,0.002307361
0.007039383,0.001742439,0.008929874,0.001495376
-0.012570805,0.001758137,0.00168055,0.002759833
0.008412737,0.001889792,0.008806084,0.001692679
0.000354795,0.003075323,0.006585211,0.002173875
0.010683466,0.001521684,-0.011699859,0.002366593
-0.00167222,0.001566449,-0.003189715,0.00104699
-0.015128885,0.001851427,0.009305772,0.001843247
-0.008273151,0.001584761,0.015164961,0.002128462
0.008878875,0.001924158,-3.20E-03,0.001208837
0.007855469,0.00110634,0.00305707,0.002182931
-0.001625648,0.001971154,-0.004586616,0.00152606
-0.01125534,0.002168405,-0.013064322,0.001258642
0.007514678,0.001390468,0.004404274,0.001186766
-0.007632057,0.001120418,-0.006920774,0.001812754
0.005208223,0.002146579,0.018166059,0.002923515
-0.007346303,0.001998057,0.000699025,0.000890586
-0.00435393,0.00215727,0.006993194,0.001516293
-0.001577603,0.001063469,-0.004685905,0.001958949
0.001776081,0.002086144,-0.007169345,0.002262909
0.003828587,0.002326922,-0.011319758,0.002038006
0.01765641,0.00183427,0.007331586,0.0013285
0.012656097,0.001519412,0.000572762,0.000901841
-0.007927915,0.00188027,-0.004539053,0.002151275
-0.004820629,0.001806923,0.001804003,0.001843033
-0.002469692,0.002065711,0.001927437,0.00095857
0.007088949,0.002656621,0.000971201,0.001299366
0.005906214,0.001662916,0.007763551,0.002863755
-0.008928983,0.001607352,0.001515938,0.001932046
0.001714056,0.001892654,0.008203607,0.001282612
0.009400017,0.001480507,0.001168386,0.001955141
0.003702413,0.002143285,0.003540697,0.001968268
-0.008283744,0.002464732,-1.01E-02,0.001350805
-0.005257359,0.001937455,0.005062162,0.001531968
0.008426969,0.002454271,0.010699369,0.00181691
-0.000399033,0.001955275,-0.011300476,0.001766043
-0.001860836,0.001688755,0.004340821,0.001206445
-0.017610118,0.002970773,-0.004339718,0.003388962
0.005993334,0.00133728,0.007966094,0.002268237
-0.005350985,0.001476707,-0.007114484,0.001805913
0.000437964,0.002078682,0.000616882,0.002408014
0.001959512,0.000820827,0.002980157,0.001440113
0.0074099,0.001815996,0.006501746,0.001507445
-0.001080571,0.00222085,-0.002889013,0.001018755
-0.009192488,0.002438601,-0.003851202,0.001537687
0.013813383,0.002080762,0.01737711,0.001249736
-0.002803153,0.003082171,-0.007484575,0.000878897
-0.010064005,0.002530489,0.005905103,0.001357921
-0.005390597,0.002645109,-0.003224815,0.001722005
-0.000342694,0.00165416,-0.007791586,0.001747167
-0.006643177,0.002174241,-0.017017331,0.002437291
0.005012899,0.00206721,0.020399449,0.001147035
-0.018277949,0.001556795,-0.010168003,0.001514504
0.002869958,0.001649609,0.006845416,0.001443155
0.016499952,0.002317953,0.004217153,0.001413644
-0.003456274,0.0028626,-0.00748056,0.001923663
0.001859392,0.002591127,0.004296268,0.002657729
0.003409058,0.00184202,0.000906,0.001321219
-0.003745126,0.002363242,-0.011907127,0.001488315
0.008966044,0.001632506,0.015706331,0.002914001
-0.003640671,0.002262118,-0.014409103,0.00192053
-0.014391558,0.002199919,-0.021463772,0.002136369
0.016065151,0.001711186,-0.00661956,0.00149209
-0.004379891,0.001404342,-0.015597483,0.002725975
-0.010525633,0.001875622,0.007234573,0.001439436
0.007179276,0.001352617,0.015243464,0.001606989
-0.014740687,0.001264562,-0.018411639,0.002593109
0.00784631,0.001992582,0.004030609,0.003290263
0.027798314,0.001794812,0.01128908,0.001078078
-0.013037093,0.001130382,-0.005923343,0.002045256
-0.011556564,0.001270378,-0.001874802,0.002166458
-0.01877579,0.001161174,0.000319469,0.002421573
0.01549216,0.002766713,-0.004825675,0.002234424
-0.002867326,0.001436355,-0.004251578,0.001029809
-0.006126047,0.002163947,0.007976871,0.001544345
6.98E-05,0.002518297,-0.010933062,0.003944123
0.015719633,0.002473219,0.040800506,0.002976567
-0.001098585,0.001837874,-0.001726229,0.001384953
0.000227196,0.001562375,0.012080077,0.001968185
0.004432008,0.001475731,-0.002185945,0.001802142
0.002911451,0.001106902,-0.000655062,0.000500031
-0.006388204,0.001127579,-0.00031316,0.002198986
-0.006898385,0.000952319,0.017168939,0.001649034
0.004492552,0.001946902,-0.001999303,0.001279986
-0.000288226,0.001563981,-0.016830196,0.001425537
0.018868869,0.001669227,-0.004298465,0.001880805
0.009535148,0.002067026,0.008382489,0.002528023
-0.008850353,0.00322278,0.002160668,0.001328186
-0.001179925,0.002525136,-0.004378879,0.001355017
0.003906932,0.001008087,-0.005800681,0.001231193
-0.019009525,0.002833203,-0.005973393,0.002336883
0.022244148,0.001361828,0.008402274,0.002224943
-0.004751273,0.002064064,-0.008721793,0.00184473
0.00748284,0.001259259,0.006897634,0.00140748
-0.010664574,0.002038979,-0.001702988,0.002082175
0.00575098,0.002420157,-0.011041038,0.002509348
-0.00253195,0.001683843,0.008237108,0.001649638
-0.011328523,0.001787055,-0.010271867,0.001903871
-0.005973051,0.002432706,0.008009167,0.001639804
0.022025746,0.001770877,0.016011262,0.001943229
0.01816504,0.001705539,-0.014604234,0.001916391
0.000203893,0.002062874,-0.009774377,0.002928573
0.013373485,0.001929941,0.006919872,0.001492134
-0.01036234,0.001543382,0.000531536,0.001992773
-0.009524513,0.001726361,-0.006014659,0.001148587
-0.007145326,0.000726769,-0.004398645,0.001059047
0.001523223,0.002952414,-0.009020001,0.001750529
-0.000854273,0.001344504,0.000497689,0.000819502
-0.014812148,0.002241187,0.006215894,0.001424972
-0.004164867,0.002223364,-0.001470763,0.001343895
-0.005410975,0.001864198,0.014631139,0.002722572
-0.002259596,0.001891312,0.013225349,0.00164356
0.007026457,0.001425695,-0.014184845,0.001732504
-0.008079695,0.001910685,-0.001435066,0.001321733
-7.38E-05,0.00197681,-0.000574156,0.001614116
0.0029179,0.002145744,-0.004993399,0.002136686
-0.01461969,0.001801187,-0.000558041,0.001859607
-0.000251671,0.001986851,0.000425684,0.003795506
0.013718504,0.00151308,-0.006660913,0.001677283
-0.011981648,0.001790829,0.01729236,0.002227621
0.015467543,0.00239561,7.31E-05,0.002661348
-0.000505547,0.001529888,0.007422285,0.001800368
0.011559036,0.001563749,-0.016293758,0.000616248
-0.016991692,0.00182027,-0.013647275,0.001835085
0.013309506,0.002303563,0.011150451,0.001760706
-0.016901509,0.001377327,0.003306126,0.001088344
0.013068903,0.002123411,-0.005965675,0.002205572
-0.001030507,0.001897901,-0.006593687,0.002269417
-0.004045271,0.002368174,0.001537125,0.001652322
-0.005054895,0.001617967,-0.00379431,0.002572852
-0.006076202,0.002113235,0.006382706,0.001385603
0.019704168,0.002712779,0.01222262,0.002007028
0.011898799,0.001582669,0.003879919,0.001858969
5.48E-03,0.001632639,0.006997771,0.002555065
-0.012709693,0.001581713,0.006169843,0.002305243
-0.018255346,0.000992812,-0.021715001,0.002702433
-1.09E-02,0.002259318,-0.00356752,0.002196882
0.008356114,0.00158376,-0.004490235,0.00202325
0.01518999,0.002796586,-0.006053014,0.002390812
-0.004525635,0.002189944,-0.003598539,0.001621281
-0.002410879,0.00150111,0.009850385,0.001255262
0.006373621,0.001735357,0.005439147,0.001546765
-0.004297385,0.001540182,0.003741002,0.001050912
-0.001188849,0.001605683,-0.010858388,0.001452271
0.005520788,0.001753492,-0.004487863,0.001026615
0.015166249,0.002378018,4.07E-05,0.001840454
-0.011522648,0.001266463,0.002899556,0.002054983
-0.006580421,0.003064558,0.001185164,0.001807472
-0.018533978,0.002492982,-0.007527277,0.001717462
0.004037798,0.00273484,-0.014262867,0.002341826
0.005519028,0.001715305,-0.003758801,0.001995258
0.006332481,0.002176018,0.012837682,0.002085619
0.014310159,0.00153965,0.015470516,0.00236241
0.003035189,0.001621972,0.003556243,0.00153386
-0.012685797,0.002341426,0.004462466,0.001674189
0.011418264,0.002593576,-0.00109246,0.001655574
-0.003632454,0.001732157,0.006892159,0.002632117
0.017485273,0.001650986,0.018726614,0.001532266
-0.012941915,0.002400874,-0.004667042,0.001317273
-0.009281385,0.001329748,0.000865125,0.001234098
-0.002471888,0.001534209,-0.000752553,0.00077898
0.018762992,0.002704978,-0.006970286,0.002033939
-0.024162981,0.00202111,0.004970069,0.001369958
-0.008848157,0.001513585,0.014736914,0.002374697
0.006944116,0.001292581,-0.00203322,0.001798803
-0.005420129,0.001951883,-0.003714788,0.001987322
0.007428416,0.002207584,-0.004455923,0.002396813
-0.001881453,0.001614565,-0.020078412,0.001981905
0.001145195,0.002003716,0.012981361,0.001812854
0.002101307,0.001324299,-0.012053294,0.001439787
0.010485765,0.001346753,0.011635125,0.002383
0.001763776,0.001737325,-0.002418995,0.002049381
-0.008380823,0.002267282,-0.006061311,0.001495996
0.00551128,0.001755473,-0.003460744,0.002158182
0.001304751,0.002221374,-0.000485465,0.002011022
-0.017537738,0.001498527,-0.001985861,0.001331796
0.001424843,0.001573266,-0.009528519,0.001904228
-0.016471621,0.001906537,-0.0102636,0.002528764
-0.011836349,0.002601865,-0.000743104,0.001213714
0.019574825,0.00138135,0.028285527,0.002633898
-0.01491255,0.002105286,-0.00056155,0.002401784
-0.000108435,0.002150343,-0.00573069,0.001867144
0.024859687,0.002590026,0.031824203,0.001945566
-0.010604228,0.001861382,-0.009646883,0.003188837
0.023920369,0.002232115,0.007979016,0.00257475
-0.015280383,0.002028874,0.000808655,0.002047524
0.001095925,0.002329438,0.00034789,0.001539034
-0.007654763,0.001973175,-0.00467942,0.002819879
0.018749392,0.001240583,-0.015286758,0.002140295
-0.011265664,0.001982442,0.002746221,0.002260979
0.013936298,0.001908249,-0.005435928,0.001385036
0.00852083,0.001451355,-0.012251744,0.002485297
-0.001720852,0.002034463,-0.001672337,0.002377027
0.009840471,0.001918996,0.020171291,0.001938915
-0.018822304,0.002457792,0.002652342,0.001307366
0.02299351,0.001628108,-0.009178554,0.001536956
0.005889646,0.001407481,-0.010975078,0.001509455
-0.003513763,0.002248218,0.012749249,0.002594196
-0.00343401,0.00169926,-0.013663659,0.002294897
-0.00158586,0.001784381,0.007613762,0.001282814
-0.02573322,0.002702664,0.002247225,0.001624352
0.003125084,0.001355886,0.000897775,0.002727666
0.001356907,0.001693218,-0.005214226,0.001447957
0.001647315,0.001953691,0.002277978,0.001865667
0.003174929,0.001957488,0.007999958,0.002735984
0.011874123,0.001036522,0.011155353,0.001481047
0.011899467,0.001901757,-0.006164738,0.001100189
-0.012085042,0.002075775,-0.006556187,0.001525275
-0.007948119,0.001601256,0.00365522,0.001885719
0.003030981,0.0020644,-0.009857764,0.001767483
0.010439211,0.002399206,0.005106718,0.001535623
0.004987385,0.002951137,-0.013529852,0.002283602
-0.002871125,0.002278716,-0.008623409,0.002147996
-0.004564483,0.002729709,-0.011530989,0.002506713
-0.007801449,0.001391847,-0.005117771,0.0021015
-0.003071697,0.001429245,-0.003982394,0.001793
0.004484293,0.002349322,0.002790569,0.001542011
-0.021062906,0.001828187,-0.002295891,0.001394126
-0.002247633,0.000976967,-0.002754521,0.001039189
0.008677766,0.001851985,0.025318671,0.003204488
0.007086798,0.002305426,0.013840629,0.001586113
0.026472865,0.001462544,0.010859367,0.000767815
-0.007985928,0.001427714,0.026482471,0.001971464
0.003504373,0.001486479,0.003424729,0.002018137
0.001613701,0.001346886,-0.011599123,0.001528206
-0.002424211,0.00200021,-0.009118487,0.001883975
-0.011786447,0.001056375,-0.011954504,0.002067162
0.014861709,0.002026736,-0.001284069,0.002173331
0.013547551,0.001732144,0.005603886,0.000896309
-0.011282699,0.001649417,0.003271374,0.002297547
-0.010750323,0.002645615,-0.00813116,0.001720858
-0.001129235,0.003212913,-0.004298061,0.002319506
-0.007221078,0.002140693,-0.01077082,0.001953642
-0.00722293,0.002242155,-0.006363704,0.000862629
0.006738408,0.002004231,-0.000357674,0.001992829
-0.0070249,0.001694303,-0.002994179,0.002728456
-0.003206593,0.001734599,0.001417368,0.000884517
-0.003010058,0.001805571,-0.009375388,0.001237519
0.010578096,0.001807614,0.012883127,0.001625298
0.00395651,0.001602937,-0.017566603,0.001320152
0.003638274,0.001687655,0.007138506,0.002386171
-0.022994366,0.002092754,0.016548768,0.003156174
-0.009882767,0.001616582,0.000124381,0.001630487
0.004942495,0.001774665,0.008373715,0.001562094
-0.016447784,0.002297107,-0.013060839,0.002400924
0.02168567,0.001573305,-0.011179596,0.001200252
0.020026977,0.001772892,0.009697318,0.002268633
-0.001789924,0.001336014,0.019544916,0.002480818
-0.001215161,0.002716487,0.002251397,0.00176508
-0.004082294,0.002164701,-0.006536755,0.001292886
-0.006353416,0.001421945,0.007356742,0.00256474
0.008426305,0.001771443,-0.008533418,0.001635368
-0.002940509,0.001398708,-0.014479826,0.001907721
-0.000856624,0.001296847,0.002327312,0.001091774
0.021405465,0.002110352,-0.012357285,0.001839449
-0.035880832,0.001770047,0.002403495,0.00157947
0.00172518,0.002325099,-0.000600741,0.002240491
0.00104705,0.001624311,-0.010563232,0.002510916
-0.007238379,0.001634389,-0.006436519,0.002059068
0.015301598,0.002112383,0.030681192,0.002318653
0.011942374,0.00253825,-0.00509459,0.002449151
-0.005221205,0.002167656,0.002406605,0.002272426
-0.011481113,0.002193678,-0.00777276,0.002185317
0.005106864,0.001943722,-0.017075013,0.002534578
-0.005547784,0.001157226,-0.003652759,0.003387037
0.011681057,0.001912353,0.000823081,0.001200165
-0.005628111,0.001445213,0.015822432,0.001685905
0.001832192,0.002343375,0.000562501,0.001790332
-0.004068502,0.001947487,0.008790158,0.001646919
-0.00345036,0.001265953,-0.00951109,0.001861249
-0.005977121,0.002856061,-0.001491891,0.002066336
-0.012982026,0.001990664,0.000604318,0.002375004
-0.008707391,0.000906205,-0.002244093,0.000839462
