GCGC,GCGCerrors,GCGG,GCGGerrors
-0.018582111,0.031267309,0.001693604,0.018293745
0.069008377,0.023594418,-0.066142618,0.031959522
-0.063515418,0.03357657,-0.094928202,0.0271664
-0.051586415,0.029226372,0.122135758,0.027703649
0.00202233,0.025776329,-0.166381104,0.02933919
-0.007434731,0.028596292,-0.137776717,0.039437697
0.008780357,0.019127951,-0.016736498,0.034866678
-0.012290569,0.023278973,0.005849301,0.021866039
-0.087338647,0.031718481,-0.03923376,0.034627727
-0.006934243,0.034181716,-0.028270663,0.024905692
0.018963815,0.0269309,0.027696714,0.033344917
-0.10754761,0.026880682,-0.065015051,0.021673718
-0.038334729,0.02421717,0.019016566,0.017609342
0.022656431,0.026320882,-0.128024397,0.043086108
-0.028789468,0.02725938,-0.059977725,0.025034321
-0.083809639,0.032102964,-0.226198546,0.03665937
-0.181051064,0.033663526,-0.150627006,0.035459813
-0.064479573,0.026932028,0.245351914,0.028726877
0.050942286,0.031217354,-0.07257487,0.021015558
-0.040696472,0.025201413,-0.053280608,0.025887971
0.086891045,0.021171954,0.188154944,0.037165459
-0.051449187,0.030780331,-0.018066265,0.019545994
0.048129379,0.027566169,-0.014888799,0.027146419
-0.050986949,0.031315681,-0.013066404,0.033917378
0.047378213,0.025908112,0.129608501,0.029734421
-0.112952451,0.024406673,-0.055219706,0.02142473
-0.043517861,0.023038057,0.024282742,0.034700853
0.047219638,0.027254551,-0.12060251,0.033841233
-0.04275216,0.024541246,-0.093645187,0.026556973
-0.09265449,0.032420925,0.013884679,0.033243914
-0.085042574,0.033827888,-0.07600668,0.02474354
0.018892592,0.031235843,0.029010744,0.036313064
-0.012380579,0.02107779,-0.065520802,0.026611315
0.082113343,0.0258487,0.024038598,0.025950855
-0.073750709,0.029122947,-0.100686194,0.019317985
0.017983082,0.024942075,0.010188238,0.041249979
-0.09930395,0.030958258,-0.024741517,0.023518067
-0.019175604,0.024097506,-0.066127053,0.031779187
-0.003530016,0.024753823,0.000123223,0.015860338
-0.000887064,0.025298986,-0.103485099,0.030277886
-0.050967789,0.027508587,0.039171515,0.044832599
-0.013378004,0.026474772,0.03476835,0.021435329
-0.059101681,0.031249127,-2.44E-02,0.027748489
-0.046558209,0.031849619,0.008496955,0.03220318
-0.014107774,0.022565884,-0.092620291,0.024888538
-0.041824145,0.023903758,-0.096488488,0.029872858
0.021415391,0.032361096,-0.034976014,0.032289958
-0.039947422,0.031308859,-0.017863259,0.024068262
-0.038238988,0.027130951,-0.001970393,0.023719031
-0.023776556,0.026964021,-0.060318634,0.035454013
-0.024744096,0.027460825,0.042396079,0.023004079
-0.020461386,0.024638891,-0.035476016,0.028973074
-0.044356083,0.03038513,-0.108970613,0.02408724
-0.075666861,0.030470984,-0.008269539,0.016522876
-0.010550101,0.026823979,0.01062126,0.036441788
-0.037031908,0.028950589,-0.010304444,0.022583076
-0.113789573,0.027413423,-0.0034135,0.024758948
0.021558712,0.027662392,-0.084822841,0.027101614
-0.003512534,0.022535147,-0.217554822,0.036799873
-0.09106693,0.028916292,0.121926881,0.018340594
0.050347241,0.031131259,-0.097078626,0.028525631
-0.0053223,0.032855182,0.133265217,0.02097959
-0.011227178,0.027993251,0.026660091,0.022386256
-0.027002043,0.028421784,0.003103627,0.02036461
-0.037387233,0.025253532,-0.05398873,0.032019154
-0.012061589,0.020755999,-0.055592219,0.028845869
-0.027088218,0.026848224,-0.100260991,0.030683279
-0.066640709,0.031953282,-0.130466614,0.035473633
-0.025814867,0.029105207,0.180101507,0.023088007
0.013635269,0.02349346,-0.063447361,0.026597698
-0.064628157,0.032663129,0.175377217,0.042889091
0.00114241,0.030278906,-0.085418033,0.025970257
-0.025185528,0.023158106,-0.248628478,0.02012105
-0.052517079,0.024367437,0.034334179,0.025795252
0.009373073,0.026649451,-0.00860038,0.02298129
-0.068011809,0.026713543,-0.060732227,0.04184928
-0.061553814,0.023777718,-0.001177575,0.030021331
0.0159465,0.031565067,-0.112387731,0.040285248
-0.116919167,0.029057788,-0.172045276,0.030789293
-0.016823984,0.023166557,0.099531083,0.022191716
-0.029692837,0.027357793,-0.062258833,0.040025377
-0.11849354,0.033882966,-0.081629152,0.031418999
-0.041464906,0.030380599,0.125201613,0.031811465
-0.013616242,0.027299601,0.037510325,0.018624544
0.022696852,0.027678518,-0.20795114,0.027247712
0.056701561,0.022524535,0.185170238,0.03368739
-0.047914543,0.02607104,-0.096599443,0.023142525
-0.017050211,0.02679276,-0.029416107,0.021703825
-0.015096285,0.034031837,-0.116066106,0.026967441
-0.035158449,0.027581422,-0.072757543,0.028723702
-0.046475894,0.031337491,0.139343153,0.026771434
0.016225818,0.024304829,-0.167645384,0.036516103
-0.033990556,0.028083617,0.159648619,0.029366884
-0.050576955,0.025945441,-0.01943317,0.03531616
-0.034735988,0.027665682,-0.131026151,0.024954799
-0.010864736,0.022514874,0.06898295,0.030654327
-0.07144142,0.028885146,0.106271952,0.030049452
0.061888199,0.027960262,-0.067086422,0.029525219
-2.66E-02,0.021955742,-0.013451418,0.027767469
-0.011136979,0.026779601,-0.120609294,0.027950698
0.017952181,0.030044172,0.091851312,0.02216621
-0.096130291,0.027488124,-0.096702576,0.024200555
-0.011461026,0.026082402,-0.036782769,0.017033396
-2.89E-02,0.035144952,0.063605638,0.036564603
-0.051269901,0.026903298,0.146042094,0.038423205
-0.035040624,0.026972848,-0.083342705,0.025987885
-0.049837527,0.029417438,0.0503908,0.026373901
0.041575536,0.027872777,-0.128854954,0.024956612
-2.68E-02,0.026199699,-0.080583069,0.036794607
-0.018773372,0.030493784,-0.069576459,0.025308693
-0.176619137,0.031876219,-0.179405453,0.032371068
-0.010713317,0.02643318,-0.054268989,0.025895734
-0.0214103,0.024368499,-0.08215467,0.037779986
0.003703579,0.031980259,-0.013107458,0.029954749
0.013906828,0.024327272,-0.00973882,0.020004099
-0.090089848,0.028574058,-0.030100171,0.025112555
-0.008042945,0.021076856,-0.03500863,0.028186989
0.004731143,0.034891819,-0.013630235,0.025455693
-0.012733491,0.03048984,-0.004266272,0.026522745
-0.015328894,0.023488681,-0.032621933,0.025578295
-0.074012784,0.031083874,-0.137679891,0.024478156
0.002358133,0.023860722,0.063358387,0.029126679
-0.039282711,0.028552706,-0.130624614,0.030634362
-0.126196186,0.03216955,-0.02890717,0.032220372
0.007945246,0.028970017,0.091294945,0.026143269
-0.03187748,0.021443399,-0.029716935,0.036247182
-0.072726794,0.024844292,-0.170790301,0.032156465
0.035074484,0.030793885,0.143266811,0.030270898
-0.055059357,0.026519711,-0.126921114,0.026098521
0.033406765,0.028677706,0.123216731,0.028671041
-0.068044663,0.025076362,0.041639514,0.038907598
-0.077265606,0.026670146,-0.07397763,0.024067153
0.019558639,0.02950676,-2.30E-02,0.022471865
0.043974729,0.029846188,-0.039670657,0.028699389
-0.062356379,0.02893953,-0.040725111,0.025623039
0.001092294,0.024495315,0.040107783,0.031035062
-0.059382793,0.027583236,-0.27789203,0.030275423
-0.020820064,0.036208853,-0.032877993,0.026420103
0.006568365,0.022827181,0.058679717,0.029499686
-0.086335299,0.027378302,-0.006747032,0.031405981
0.010453538,0.03187273,0.060501978,0.020520093
-0.025324789,0.027195431,0.041319738,0.020149724
0.02294383,0.024997569,-0.135122746,0.030677957
-0.034418277,0.021842476,-0.054101921,0.026552448
-0.099830153,0.034696831,0.061563316,0.030006483
-0.065455878,0.02405345,0.115715346,0.035082167
0.013255595,0.029597382,-5.43E-02,0.023630371
0.008575271,0.028964336,0.003738333,0.032345254
-0.03579512,0.030282432,-0.067839813,0.029806113
-0.078479233,0.02022384,-0.146235031,0.030166173
0.007531425,0.027330851,0.017168166,0.025971749
-0.062851974,0.024248809,-0.087951016,0.030433618
-0.002587482,0.025887647,0.143945365,0.032288913
-0.061981096,0.02900388,-0.019277232,0.028582483
-0.049373188,0.03347307,0.039097402,0.032846261
-0.034941558,0.02544515,-0.065256489,0.014016307
-0.018448091,0.024194748,-0.093689412,0.036357627
-0.009092479,0.025905054,-0.1291931,0.032516544
0.055178938,0.027805858,0.044762341,0.027768116
0.031322729,0.028519712,-0.019091664,0.026092425
-0.065252447,0.030022825,-0.065409618,0.025325104
-0.050771136,0.029606724,-0.005229994,0.021765808
-0.039684093,0.03015818,-0.004169395,0.018552853
0.00679732,0.024693065,-0.014118212,0.024216145
0.000329558,0.025565729,0.046454494,0.033873959
-0.068903108,0.025066819,-0.011416123,0.030089927
-0.02031079,0.031204405,0.054279476,0.016676573
0.016334656,0.02759149,-0.010560344,0.024182276
-0.009967903,0.027845706,0.010700153,0.02600338
-0.065075434,0.021540497,-1.19E-01,0.027258431
-0.051121165,0.022902503,0.022013089,0.032235116
0.011835751,0.028043921,0.075076153,0.025016263
-0.029182088,0.024177433,-0.130249786,0.030911737
-0.037472338,0.031823534,0.016301017,0.030144584
-0.109834079,0.029480903,-0.068551876,0.039616765
0.00079906,0.025284569,0.047261597,0.037736731
-0.053022757,0.028609594,-0.087383109,0.018177121
-0.025195184,0.028069164,-0.016911075,0.027415934
-0.018445517,0.026742436,0.00325779,0.029112717
0.006995589,0.026716917,0.037950464,0.021908639
-0.033923709,0.034097908,-0.051680688,0.029449571
-0.070110014,0.027732263,-0.06166711,0.027884963
0.036421824,0.029859275,0.138387706,0.022443084
-0.040034962,0.026985806,-0.095459638,0.027627995
-0.074664686,0.029195879,0.030191904,0.029134842
-0.053647237,0.033015421,-0.055576668,0.036236599
-0.028941312,0.026076374,-0.097966291,0.034061078
-0.058669812,0.027364855,-0.180989236,0.018873901
-0.004750186,0.029859476,0.166884419,0.022658345
-0.113536197,0.030413024,-0.117694537,0.021369455
-0.014261882,0.028112209,0.041392867,0.016920172
0.050363486,0.024933642,0.016373046,0.024621976
-0.043638151,0.028135553,-0.095909968,0.038117355
-0.019304168,0.032130599,0.015668497,0.035612339
-0.011259614,0.025123652,-0.01435524,0.0183677
-0.044729469,0.026701042,-0.135623168,0.028140178
0.014391401,0.027101324,0.119926786,0.040398175
-0.043470438,0.022607421,-0.157115133,0.018945948
-0.093528721,0.022002344,-0.224160166,0.032698437
0.047406332,0.027486931,-0.086951647,0.027666716
-0.047183644,0.023186018,-0.173571186,0.038603729
-0.07791713,0.033011772,0.044126842,0.026412441
0.00571688,0.028735495,0.119070479,0.024433284
-0.09722778,0.030900828,-0.195791218,0.039385023
0.009518536,0.025517475,0.010976698,0.034990618
0.103257982,0.024224647,0.081548279,0.022448051
-0.088993984,0.029323178,-0.081852762,0.039667421
-0.082309049,0.030009182,-0.043682664,0.033875658
-0.114770201,0.024559358,-0.019458097,0.029484194
0.044520976,0.028414176,-0.067928564,0.027342664
-0.041146626,0.028089091,-0.063848085,0.023494316
-0.056235198,0.027546917,0.049992068,0.026366102
-2.77E-02,0.031609601,-0.12206583,0.037121733
0.045979267,0.026109863,0.356516473,0.032867148
-0.033070439,0.028206701,-0.041510283,0.031693659
-0.02698395,0.030012945,0.089181029,0.029118421
-0.007426351,0.02844301,-0.043530387,0.020373839
-0.013085591,0.021852464,-0.030698976,0.022320973
-0.058060381,0.02883488,-0.024239444,0.025428941
-0.059569321,0.025934355,0.135995552,0.026874722
-0.005209172,0.023630427,-0.044188074,0.029808116
-0.029143988,0.028526988,-0.182025715,0.028924357
0.060403438,0.028546902,-0.063318668,0.026545296
0.017624551,0.024412651,0.054357266,0.032212583
-0.069153059,0.031311531,-0.005197031,0.026079728
-0.032824798,0.02554377,-0.065270915,0.028162646
-0.009207988,0.025940261,-0.080545847,0.029970875
-0.116115089,0.02922065,-0.079512116,0.031142245
0.076659984,0.025398159,0.055346669,0.02689872
-0.050013375,0.030106097,-0.106240753,0.031276388
0.006759728,0.029441276,0.038380503,0.03293168
-0.076745701,0.025896002,-0.040249483,0.024527015
-0.000583295,0.027324505,-0.126047734,0.033513599
-0.039918858,0.028747328,0.054913446,0.02254569
-0.081609587,0.032353478,-0.11944516,0.026609547
-0.05382076,0.021928238,0.05225406,0.022650823
0.075121801,0.027086134,0.122536819,0.032656857
0.057030622,0.029302834,-0.159136318,0.027593507
-0.026691795,0.026734922,-0.116140735,0.030458393
0.035983933,0.024332838,0.039713273,0.029772062
-0.077108111,0.032324339,-0.018693168,0.02290759
-0.071426612,0.024734408,-0.081088887,0.030939853
-0.061027718,0.026908121,-0.066915296,0.031766805
-0.020094513,0.025965738,-0.110327449,0.036707213
-0.031717082,0.027494626,-0.018212289,0.019581568
-0.096886079,0.029722044,0.03428096,0.023286032
-0.047279695,0.028483433,-0.036516689,0.018935512
-0.053532219,0.030102734,0.112617938,0.041282332
-0.036775716,0.021870637,0.097997581,0.032507175
0.00518165,0.027618718,-0.155220997,0.021599923
-0.065422935,0.027353846,-0.035781901,0.017562335
-2.89E-02,0.029988405,-0.029794712,0.021555313
-0.01457323,0.032363232,-0.069691503,0.032009439
-0.094747411,0.02269483,-0.030440633,0.031403038
-0.027709695,0.024763008,-0.024334329,0.042257013
0.037048628,0.023897907,-0.088720438,0.036418359
-0.08441145,0.030397877,0.135358768,0.039187393
0.045449608,0.023959369,-1.89E-02,0.014212694
-0.029835499,0.027688518,0.046378966,0.03065289
0.025792779,0.030147937,-0.176896295,0.025341544
-0.108056615,0.033354064,-0.15189061,0.030730944
0.035204794,0.024464974,0.080536983,0.021695257
-0.107205702,0.031075876,0.006063699,0.030959039
0.033424914,0.027588246,-0.079331973,0.026568923
-0.032070543,0.026741065,-0.086437739,0.027657216
-0.046835175,0.030166877,-0.012624426,0.03196054
-0.050435796,0.023240319,-0.058774437,0.030467056
-0.057358472,0.033693902,0.034266808,0.027699657
0.066650206,0.019007296,0.08835091,0.035813217
0.02762211,0.029325301,0.010465965,0.030061506
-1.42E-03,0.024677799,0.040892903,0.038983442
-0.087125268,0.02726848,0.032906586,0.023952776
-0.113003129,0.027291989,-0.224738543,0.031286278
-7.90E-02,0.029832538,-0.057009151,0.028543985
0.011401007,0.027893701,-0.065358569,0.028320818
0.04385541,0.027003101,-0.08030178,0.031662677
-0.049121176,0.027807393,-0.05653588,0.022088135
-0.038938415,0.028988431,0.067754172,0.027458028
0.002022275,0.02831879,0.02505596,0.029561923
-0.04737618,0.025827215,0.010600606,0.024259024
-0.032872279,0.025962607,-0.123820038,0.016513167
-0.001833561,0.027189144,-0.06732791,0.029284439
0.044046094,0.026040843,-2.40E-02,0.02502599
-0.081776778,0.02900021,0.004806897,0.029157127
-0.058400099,0.030277351,-0.014066733,0.025507457
-0.113953384,0.025502531,-0.093965613,0.030279508
-0.008637626,0.028057275,-0.155731507,0.032219182
-0.002533282,0.031193233,-0.05814553,0.027698856
0.001535807,0.031946773,0.096394929,0.022945764
0.039048664,0.027952531,0.119009045,0.037669356
-0.013111922,0.025426733,0.010601179,0.014376511
-0.086588837,0.0282806,0.018527962,0.023006778
0.027009933,0.022347252,-0.0367659,0.032642349
-0.044923734,0.02945272,0.039130236,0.035311565
0.053291692,0.030310063,0.150363566,0.028196677
-0.089132411,0.03330062,-0.067847838,0.026017172
-0.071182172,0.027832061,-0.017347106,0.031411462
-0.038680502,0.025845417,-0.032185148,0.02646724
0.062026382,0.020129727,-0.086699573,0.024262155
-0.141682672,0.032600372,0.020965903,0.027079609
-0.069482714,0.030319939,0.112878429,0.035582058
0.004909819,0.02686097,-0.043507671,0.026289591
-0.052537139,0.025544326,-0.055947507,0.020231127
0.00931558,0.017531888,-0.068398685,0.037007047
-0.037157456,0.03123112,-0.21113382,0.029720875
-0.021922817,0.026824532,0.097172081,0.023806604
-0.01826796,0.028454111,-0.138296172,0.031690319
0.021723291,0.0248935,0.082911527,0.03639429
-0.019011096,0.026008024,-0.045708837,0.023539759
-0.06785018,0.03332137,-0.079166404,0.019419155
-0.001764106,0.026021997,-0.053647297,0.019381354
-0.02051447,0.024949372,-0.029521634,0.032592163
-0.109720776,0.027897801,-0.04270511,0.027200366
-0.021422872,0.029357531,-0.112094762,0.018983378
-0.104697396,0.028732187,-0.117058274,0.01652537
-0.081823083,0.026002999,-0.029983181,0.015594633
0.063722463,0.026449392,0.237366428,0.035075655
-0.09904558,0.033962572,-0.028791919,0.038780241
-0.027409225,0.027193727,-0.077064754,0.03487395
0.087135912,0.033100859,0.271723044,0.024420955
-0.076792004,0.026997498,-0.117132127,0.041673666
0.085863995,0.018975913,0.04960333,0.034976084
-0.100529824,0.035262598,-0.016459657,0.034498471
-0.021593172,0.023143263,-0.021691376,0.026648361
-0.062133025,0.02221173,-0.067077654,0.03640607
0.060207957,0.026012072,-0.167847913,0.029372646
-0.079576989,0.02596556,-0.000308868,0.029304187
0.038428219,0.022913242,-0.073895429,0.028056517
0.012712502,0.025085839,-0.137446124,0.031413671
-0.036021545,0.028449001,-0.043663245,0.036718895
0.019797184,0.02153366,0.161947035,0.034172607
-0.116037388,0.030710723,-0.000229469,0.029735781
0.07890453,0.030529238,-0.10918621,0.018050762
0.000709686,0.024267721,-0.126777465,0.027103158
-0.04318065,0.023938972,0.09382761,0.030858964
-0.044465952,0.031702924,-0.148923107,0.028416602
-0.036107042,0.032322977,0.046859337,0.025994759
-0.149233239,0.035934659,-0.003441854,0.026639904
-0.012877651,0.026473591,-0.016259453,0.034550162
-0.02092128,0.02598022,-0.072710657,0.024976408
-0.019481833,0.025319832,-0.002054404,0.025224111
-0.01268465,0.027406707,0.053054777,0.031075881
0.028173233,0.025163823,0.080713137,0.02414235
0.028309294,0.025610986,-0.082254118,0.025779971
-0.0843692,0.029840882,-0.086417961,0.031372592
-0.064687459,0.028537415,0.012665223,0.023563398
-0.014561266,0.03203564,-0.118343815,0.03536139
0.020096016,0.033290856,0.023086559,0.030777639
-0.002557972,0.021372958,-0.14791368,0.021340358
-0.04001194,0.02355732,-0.105826626,0.033652229
-0.049990778,0.03255278,-0.135214699,0.041818225
-0.064234944,0.027531371,-0.069084559,0.016347873
-0.041260845,0.022621244,-0.061851881,0.03061925
-0.006398373,0.027946199,0.002746461,0.02521554
-0.127073419,0.032613966,-0.045110069,0.024458463
-0.038032277,0.026976438,-0.04990741,0.02324407
0.013036316,0.028264371,0.21192784,0.032823213
0.006525947,0.023783601,0.104791989,0.029727286
0.096730832,0.024070809,0.078004587,0.022357528
-0.065854637,0.03106509,0.225724849,0.02116172
-0.011233758,0.02753198,0.006460372,0.029149244
-0.019518607,0.024083236,-0.13306927,0.025804472
-0.038156135,0.023769394,-0.10799964,0.023065575
-0.082742511,0.027611834,-0.138326798,0.036496147
0.041930659,0.027454658,-0.034307181,0.029214875
0.036058619,0.026018797,0.027114601,0.029530784
-0.081030684,0.030645129,0.004850066,0.033936262
-0.077817904,0.029303139,-0.099032187,0.025198176
-0.03340665,0.03200727,-0.065522082,0.033856305
-0.060304407,0.02340562,-0.124212099,0.034484121
-0.062237072,0.031939428,-0.084748126,0.028427433
0.003531919,0.029115776,-0.023340301,0.013853078
-0.059644881,0.024274025,-0.055422231,0.036249917
-0.042462344,0.027766734,-0.011767274,0.02551259
-0.040458732,0.021285053,-0.113029749,0.032711738
0.022956225,0.024337466,0.09625493,0.018578824
-0.009156813,0.026755688,-0.187795851,0.027330967
-0.010775778,0.027559365,0.044416043,0.026234078
-0.136582584,0.034252383,0.127955368,0.034645633
-0.073564806,0.028001965,-0.019686941,0.01679252
-0.00449368,0.026274644,0.055489207,0.022821212
-0.104806058,0.031870782,-0.149917822,0.045892144
0.074867721,0.020908164,-0.127501274,0.023166068
0.065806556,0.028782741,0.063166086,0.035352386
-0.036025968,0.02835727,0.157294194,0.033298372
-0.034062002,0.030470392,0.000185961,0.013829186
-0.048657619,0.035737763,-0.085024688,0.029098314
-0.056769769,0.024007819,0.044930634,0.028920326
0.01293928,0.022317593,-0.102249025,0.02736844
-0.040949907,0.025252196,-0.162560602,0.039681009
-0.031622677,0.028057818,-0.001046541,0.022556195
0.074579883,0.016750623,-0.140764399,0.032406456
-0.196663735,0.032159534,-0.000846017,0.029793521
-0.019411262,0.029850071,-0.031742393,0.034055737
-0.021715,0.022209589,-0.121715153,0.031617722
-0.061604553,0.027842554,-0.08420167,0.026147015
0.04298561,0.032619173,0.260386484,0.032397655
0.02808454,0.02824567,-0.069152968,0.023795645
-0.052769621,0.030690852,-0.00185899,0.031453793
-0.081790721,0.029587854,-0.097891401,0.036620538
-0.003280907,0.026997791,-0.180683993,0.023846065
-0.0534761,0.027822702,-0.062824106,0.045394799
0.027592816,0.025016642,-0.016803913,0.023909206
